Date,boll_Lower_48_UNH,boll_Upper_48_NVDA,boll_Upper_21_XOM,ema_48_XOM,ema_19_CAT,boll_Upper_19_XOM,boll_Upper_48_AVGO,ema_21_CAT,boll_Lower_21_AVGO,price_ADBE,sma_19_CAT,vol_48_LLY,boll_Lower_19_AMZN,donchian_48_ADBE,meanabsret_21_LLY,boll_Lower_48_XOM,lag_48_AMZN,adx_48_MA,sma_48_XOM,volptile_19_LLY,volptile_19_AMZN,macd_LLY,boll_Upper_48_AMZN,donchian_48_MA,boll_Upper_19_JPM,boll_Lower_48_CAT,macd_ADBE,meanabsret_48_AVGO,ema_48_CAT,adx_21_CAT,price_MA,boll_Lower_48_MA,boll_Upper_21_JPM,donchian_21_AVGO,adx_48_MSFT,price_JPM,boll_Upper_21_ADBE,boll_Lower_21_CAT,ema_19_JPM,cmo_48_MA,macd_CAT,vol_19_MSFT,sma_48_AMZN,donchian_21_ADBE,atr_48_COST,macd_JPM,price_CAT,boll_Lower_21_AMZN,vol_48_UNH,vol_19_JPM,williams_21_UNH,boll_Lower_48_AMZN,pricevshigh_48_LLY,atr_48_NVDA,donchian_48_AVGO,boll_Lower_21_COST,boll_Upper_19_ADBE,stoch_19_UNH,sma_21_CAT,lag_48_ADBE,adx_21_UNH,boll_Upper_21_AVGO,vol_48_NVDA,williams_19_UNH,lag_48_XOM,ema_21_AMZN,adx_19_ADBE,macd_XOM,lag_48_AVGO,meanabsret_48_JPM,meanabsret_19_CAT,boll_Lower_19_CAT,boll_Upper_48_JPM,meanabsret_19_MA,macd_UNH,vol_21_COST,cmo_48_CAT,vol_21_AVGO,meanabsret_19_XOM,meanabsret_48_UNH,williams_48_AVGO,adx_48_LLY,atr_19_XOM,price_COST,adx_19_AVGO,rsi_48_CAT,lag_48_MSFT,vol_21_JPM,ema_48_UNH,vol_21_LLY,macd_NVDA,rollret_48_AMZN,ema_21_JPM,donchian_19_AMZN,atr_19_MSFT,atr_21_JPM,vol_48_JPM,meanabsret_19_LLY,adx_19_CAT,stoch_21_UNH,meanabsret_21_MA,donchian_48_JPM,sma_19_AVGO,zscore_48_JPM,cmo_21_ADBE,sma_21_AMZN,atr_19_MA,boll_Lower_19_LLY,atr_19_LLY,sma_48_CAT,boll_Lower_19_ADBE,boll_Upper_21_COST,volptile_48_JPM
2015-03-24,87.592954818026,0.581731426750578,57.53717379472583,56.203714345717174,61.86266144381137,56.919966863099845,10.515874644449354,61.964172761488584,8.819297154600745,75.44999694824219,61.760981710333574,0.012286175332943234,18.256357597330673,0.15003313654988754,0.011311835917645782,53.0157348834778,14.737000465393066,13.227790158641078,56.62157018979391,1.0,0.3684210526315789,1.047390727455472,21.177410794034724,0.1472787350852545,46.9980269378785,59.68369659241556,0.2757146151843841,0.01498660705867693,63.58931937331042,20.87099643362303,83.93988037109375,75.24936557249798,46.943739279507604,0.18778911537820817,11.277715650376214,45.4229621887207,80.13280693707338,59.32917804618782,45.791250795625785,12.719475474313876,-0.6848394390612569,0.01113596074958189,17.92464578151703,0.07355869153401093,1.86058879604062,0.3408824621698443,61.39322280883789,18.28254503607725,0.01509731483215874,0.011079009300166377,0.3043215285757309,14.671880768999333,0.9895232769933455,0.0119528977069437,0.28103872729184337,121.50184611220283,80.24289933669863,66.73919139677336,62.041625431605745,70.58999633789062,29.377596615812607,10.530983970422506,0.018766811211460406,0.3043215285757309,57.1694564819336,18.682113654917398,15.131501313422135,-0.8191046566446332,7.776549816131592,0.011749138228843499,0.010929353171546441,59.60324992631476,47.99271003170434,0.012738639243487457,2.0702981725796263,0.0090234223101902,-10.81024386687735,0.0344059595996524,0.008151438670988921,0.01171538121357251,0.03949856708364851,13.686816211313305,0.8094314474991214,128.0053253173828,31.56078038392294,44.59487806069914,39.65653610229492,0.011909911972666226,95.20948244482268,0.015001526978457637,0.00937814363054379,0.2692203031606111,45.73642270207834,0.06177659919981994,0.5771992738419309,0.751647689044412,0.014890081421825315,0.011961031086256709,20.288332475485948,66.73919139677336,0.012333908852543676,0.14224285335959921,9.792399757786802,0.5877562434773329,-14.845935501877177,18.881976173037575,1.58320967944946,54.94043351228506,1.1142970780284986,63.00804773966471,75.20868051013525,128.33362054516326,0.16666666666666666
2015-03-25,88.05932815164941,0.5811664662981313,57.207833587853784,56.1262195858403,61.768418737477994,56.58684713676758,10.538873858059032,61.86926917379719,9.013902513039021,73.12999725341797,61.602792037160775,0.012541734508471564,18.233633529163814,0.15397241295129674,0.01194083074109172,52.900557529738705,14.66349983215332,13.09976850800009,56.56544303894043,1.0,0.42105263157894735,1.0554921089037563,21.11711322486186,0.15085236790132286,47.09129266336018,59.60233282179847,-0.06097497585021472,0.01618209143709517,63.48008309216604,20.602673509458164,81.95137786865234,75.40535970027527,47.051291110564065,0.1952951281582116,11.314799720080073,44.78436279296875,80.65032287731606,59.35910919415641,45.69056196334035,8.023944659463087,-0.6842587011258416,0.013338836223619874,18.00557287534078,0.09818132879582736,1.862642969915577,0.22335160111342134,60.92023468017578,18.24754021297421,0.015281826312804649,0.011325836800053285,0.48645245327035536,14.894032525819698,0.9738081322449065,0.012470596257208389,0.30066604069488206,121.60058227087391,80.62728500344068,51.328067594499004,61.87307357788086,69.98999786376953,29.07121689304891,10.420255358025663,0.020895169185942527,0.48645245327035536,57.00430679321289,18.66992151883251,15.510166978275732,-0.7743823792406985,7.837954998016357,0.011323267890508816,0.010500408321619482,59.68817433069944,48.004773007416844,0.013184659133518978,1.865943669436831,0.009582846932424576,-11.405544502771109,0.03799637210383407,0.007805110047189073,0.011941495219325672,0.2995367118264285,13.863271741718377,0.793599038228219,126.29174041748048,30.368559254461598,44.29722774282935,39.31437683105469,0.011007092874887096,95.37689280343314,0.015519873603390764,0.005293648262463924,0.26490950646191025,45.649871686564076,0.059736887081219665,0.629342278426821,0.7212386157460342,0.014135845546259941,0.012550044509522164,19.986800711828565,51.328067594499004,0.01335746835881038,0.14427115508235444,9.774633658559699,0.21459226212752833,-23.037972336299603,18.863809494745162,1.5985134653277076,55.01350659957769,1.1710374133984138,62.9204797744751,74.2106104401243,128.4641498719832,0.041666666666666664
2015-03-26,88.46715410288368,0.5803883885147002,56.79289871596141,56.037761802098515,61.68512809416436,56.212422633192276,10.555094685724503,61.78438210508034,9.291700570646736,72.97000122070312,61.48154168379934,0.012699838563104578,18.17204596209549,0.15431001710105177,0.012167301830640933,52.77140499813159,14.34749984741211,12.925052954825757,56.51243805885315,1.0,0.42105263157894735,0.9889505853146261,21.009139221768784,0.14989163527342236,47.169381275023866,59.50958892938785,-0.33683121004011696,0.015811871918588606,63.37595421020304,20.42780989824641,82.47664642333984,75.6626407532265,47.13586028484531,0.15491897901306104,11.401200456142845,44.73176193237305,80.97061828511342,59.57416659644379,45.594681932802175,11.813690709986908,-0.6747871394693448,0.013350696913101196,18.08932288487752,0.11210086567539954,1.8700134278179175,0.12452769707705613,60.93551254272461,18.19755400261829,0.015250570144653046,0.01129911082371189,0.5198860088261448,15.16950654798626,0.9617599670539784,0.012566740119760814,0.29999093757850376,121.79643755118047,80.78744348766872,48.4990660688965,61.68163808186849,70.29000091552734,28.268893860504217,10.231971896539601,0.020868806969440223,0.5198860088261448,56.50883865356445,18.6424286481092,16.125919838729725,-0.75808779239118,7.681031703948975,0.010680318469969419,0.009948339658167035,59.71872844941823,47.960402915827345,0.012870309781860954,1.664858650904435,0.009649582510087651,-9.390825013081098,0.037938804540268926,0.008074742154796777,0.011765514070900476,0.2993746706272364,13.954813698881381,0.8117884733407023,125.43083190917967,29.268304162934434,45.30458748741706,38.90379333496094,0.010916223394721885,95.5273208505902,0.015706699368638846,0.0018986939713878659,0.2801882209804496,45.566407062913584,0.0619844940632576,0.6361435910302939,0.7355489357388232,0.013272050482377716,0.013095998682915187,19.802406070374683,48.4990660688965,0.012958726855682556,0.14444080605492157,9.764491934525338,0.1507790147619238,-26.127025432859437,18.820904777163552,1.5999948058213302,55.13798728579481,1.1863139525352684,62.84991733233134,73.40518908711542,128.47368370532993,0.020833333333333332
2015-03-27,88.75334369720731,0.5799812608466322,56.49674501268542,55.93355430650338,61.594144787068785,55.88624573360584,10.589518967998421,61.69264683666551,9.289583092003403,73.30999755859375,61.347842969392474,0.012573026734209368,18.170581051085986,0.15359435972195742,0.012034750748444924,52.602772558073156,14.536999702453612,12.755082868837382,56.42098116874695,0.9473684210526315,0.3157894736842105,0.9348100611421302,20.900014573745015,0.15105988391063152,47.174316527263784,59.407101357636115,-0.5219974801132565,0.015882524165629665,63.26954132294991,20.44675867632152,81.83879852294922,75.80635565732466,47.16718021320052,0.15068984979131717,11.494366968956738,44.739288330078125,80.99914794001965,59.65973939505763,45.509142550496065,7.307761025476263,-0.6724571853345296,0.01332958064597014,18.172468721866608,0.11158096545614851,1.8616516450921348,0.04628284132502358,60.77529525756836,18.182211888279788,0.015291852194370013,0.011075878131591915,0.3170036135693716,15.4449228699882,0.9635937580368636,0.012688092540738017,0.2918014926928346,122.15251938033605,80.59019472106513,65.66608872496921,61.53161221458798,71.7300033569336,27.697813366162418,10.229313374206372,0.020889637012545554,0.3170036135693716,57.88093185424805,18.63202602124643,16.665127090038926,-0.7744615794899019,7.870552062988281,0.010327702874774816,0.010023220646481944,59.800135936454154,47.942193786741015,0.012173687367016487,1.6079690603535255,0.009539917676628802,-8.909212355987243,0.020755166695975533,0.008239425446566516,0.011819662002664705,0.19168534047903402,14.025795521714377,0.8050517379396731,125.77349853515624,27.73872197070381,45.54539381590032,39.55389022827149,0.010752253924427833,95.73293997574326,0.015628633564665647,5.096819340355552e-06,0.2745408445459663,45.4912143684942,0.06144755079468762,0.6343298841813568,0.7351910953170282,0.013078984059327777,0.012483796919056668,19.859711611256394,65.66608872496921,0.012602462717174426,0.14441650707762915,9.7627703014173,0.12532467320958038,-29.783863415646415,18.78700002034505,1.54025992219388,55.19784160888195,1.1780213551304044,62.78332765897115,72.92033223719966,128.42169864305492,0.020833333333333332
2015-03-30,88.95607571967585,0.5795981375784319,56.161109674210905,55.887298630500105,61.641944293442144,55.59886528777018,10.634448523878822,61.72714622585889,9.297815800745948,73.5999984741211,61.288822977166426,0.012297711071263838,18.193215562131275,0.15298916263143214,0.012127225678227983,52.535182129258295,14.472000122070312,12.588653826307096,56.35725474357605,0.8421052631578947,0.42105263157894735,0.9009223674270572,20.764838562834413,0.15033620319687793,47.08923048008751,59.38087170650475,-0.6379883713100298,0.01605205751443763,63.22055141267965,19.90558470109764,82.23274993896484,75.93391558947124,47.15424229348194,0.14798887065526042,11.571024992987375,45.79859924316406,80.88098328400628,59.753783159433354,45.53808822647325,7.229217532116955,-0.5595177633198105,0.013115602861324327,18.261166632175446,0.10692928370038911,1.8496380877752807,0.06895477847029952,62.07213973999024,18.177145219304656,0.01563106323769948,0.01250020671245243,0.0,15.75749470151648,0.9673913397050442,0.012658828338664848,0.28657121510794736,122.45390287734736,80.40470757985126,77.88861602336057,61.47603461855934,71.48999786376953,27.99155465423393,10.24501798163175,0.020891925677708586,0.0,57.86185073852539,18.640887284218035,16.99583507189295,-0.6738061659518095,7.9501519203186035,0.010739031235446866,0.011044835588343366,59.96963243793657,47.95090043381247,0.011826510482612851,1.7483037106300543,0.009857105646044816,-5.347596937927237,0.02091224900237171,0.009279242067688119,0.012317961703740126,0.11968765756003644,14.107912861659615,0.8498505421870509,127.36170196533205,26.48992465520197,47.32620152490435,39.68219757080078,0.012037870659943224,96.034360054029,0.01563143198996868,-0.0013056192232546726,0.29418875476178186,45.519158475829244,0.06078647186275052,0.627075112849321,0.7752596266259209,0.013441961778010852,0.012136198103105681,19.223076566327755,77.88861602336057,0.012242062549111457,0.14107618696947827,9.773604844745837,0.712568549201652,-28.765674765960057,18.773738134474982,1.5175528596810144,55.33047812962462,1.1588156808597547,62.74200709660848,72.53845102160845,128.55099156089668,0.0625
2015-03-31,89.05840996024341,0.5793201872054534,55.83930945828057,55.82644540518431,61.58274367193649,55.3118853749128,10.659531225648792,61.66558180432654,9.289116469410832,73.94000244140625,61.22056940982216,0.012542222044994,18.202578101760597,0.15228566086609824,0.012268994707519573,52.458247468964984,14.862500190734863,12.358633920129305,56.27480626106262,1.0,0.42105263157894735,0.7833978001126596,20.63490157176004,0.15256360636308813,46.96221867833757,59.336178374707416,-0.6944713823956192,0.016520445920101257,63.13175262214162,19.440769661466863,81.03216552734375,76.06642791445124,47.0964956346168,0.15214953192959488,11.681979498957219,45.51311874389648,80.52962359316867,59.859241640663036,45.5355912776946,5.5730404072554265,-0.5461983359293825,0.013147192943563474,18.339135368665058,0.10643758259845984,1.8579166525514879,0.06315878403449204,61.0499382019043,18.188849452790038,0.015323891587050761,0.012531638025199856,0.3039779118684673,16.043369165570077,0.9514142076045284,0.012649902159721135,0.2946280760851226,122.68007001355325,80.33153167328608,53.148071380276356,61.36814735049293,71.54000091552734,27.734347062003422,10.241695112881999,0.02116620640502604,0.3039779118684673,58.35731887817383,18.63762475926698,16.984118886885145,-0.6194293413825989,7.9888153076171875,0.01080157927148615,0.011206331799945521,60.002144396469895,47.943260653853955,0.012166806642645104,1.654131352451131,0.00991938940369836,-10.996699427954225,0.02169547047885565,0.009402149259057427,0.01205473467482184,0.22953082062189153,14.10211967727451,0.8545659726525664,126.63446044921876,25.112992853469372,44.50165028024164,39.28017044067383,0.011954806624129942,96.22895670849717,0.015949178872328214,-0.0033553358605031836,0.25180819535561727,45.518609408792976,0.06119324061462472,0.6311560831363368,0.7659575128083073,0.013492335747828859,0.012796045001662345,18.683567542254607,56.17809015561797,0.011938744842412466,0.14196108568444965,9.76544485594097,0.5102630005517593,-31.16672756883888,18.741452353341238,1.5229833273647302,55.448953948275054,1.1727825620249888,62.65714112917582,72.22320642164608,128.6082237341216,0.08333333333333333
2015-04-01,89.04440246079164,0.5792203651480204,55.53040974531987,55.75395038443255,61.499713429776435,55.045834303996635,10.67593057163298,61.58256897256507,9.272341399370234,75.06999969482422,61.14549034520199,0.012739110222300658,18.284103227248004,0.14999336861602255,0.012500938933620613,52.38854575808857,15.515999794006348,12.129267690763733,56.17192451159159,1.0,0.10526315789473684,0.6083017811223357,20.54140551188281,0.15194806283559775,46.84012727070976,59.34957331393327,-0.6406690197628251,0.01670635178532316,63.03442516431365,19.111069832150456,81.36042785644531,76.17103945272585,47.0099638394932,0.15378450352238507,11.812662099392194,45.33917236328125,80.21491953845768,59.97539961145834,45.51594938256491,4.958029330841963,-0.5532700637425663,0.013152832869522423,18.40157288312912,0.10323697923944886,1.8471091082440854,0.04402209664412737,60.75244140625,18.194380549100597,0.014215933988080852,0.012544338560940725,0.3982049881030049,16.26174025437543,0.9367469520235704,0.01257573790318355,0.29779409656989486,123.01619772828917,80.0139485641064,45.952915566749546,61.25190553211031,73.4800033569336,27.136567148304728,10.242448454406972,0.02103447828232814,0.3982049881030049,58.992523193359375,18.626295270764963,16.7604684057298,-0.5973357053827542,7.975169658660889,0.010247517259967177,0.011321142864232808,60.00297070954416,47.964773398818124,0.011748729346688224,1.5044014992481323,0.010079153986677445,-15.115704454324469,0.021776194207806254,0.009470880777845355,0.011339395164337672,0.27106803444186706,13.97178303604659,0.890607677011847,125.58129119873048,24.139112654707333,42.44214776719465,40.315208435058594,0.011933122267210473,96.3862961410264,0.01616153642776023,-0.004769261931964808,0.19315549974630764,45.50229693668878,0.05766223950520432,0.6325161009854966,0.7786786967697898,0.012834602407237944,0.013562731475212142,18.314603558057264,49.44826112476103,0.011588311656281401,0.14250572767405545,9.747214166741623,0.3796830442908256,-20.5235440642255,18.707285744803293,1.5165653045400824,55.526707165562684,1.2255951534179907,62.543033520380654,72.16710499906178,128.50057168089052,0.020833333333333332
2015-04-02,89.07741284865463,0.5791379755800516,55.246378283973804,55.68023844174834,61.47075686767168,54.953625164754605,10.691254339814783,61.5487124822507,9.246409561666596,75.68000030517578,61.152717991879115,0.012735547464103755,18.306671917702946,0.14878438280688527,0.012504554609677154,52.285200781586234,15.619500160217283,11.914483566701525,56.093111515045166,0.5263157894736842,0.05263157894736842,0.44500037898060185,20.440810858544822,0.15144173629791938,46.841751080911415,59.348083890387365,-0.5425545868599073,0.016455000513897016,62.95980844355922,18.797069994706263,81.6324462890625,76.28546986316411,46.89535237509048,0.15453486179313042,11.958783280598972,45.77025604248047,80.08045335576074,60.02399557820353,45.5413800528543,5.5138158826722306,-0.5159936954755011,0.01282400125951646,18.463927030563354,0.10240486216633875,1.853543658405539,0.06291537101601108,61.210147857666016,18.2074892940772,0.013994394708379203,0.012102742230752908,0.40830092562295944,16.487043202581887,0.9329488884287822,0.012606330297810104,0.2992471185468968,123.47094157408179,79.8542864959657,45.1819923200291,61.19778133573986,74.05999755859375,26.567252944782158,10.239421653601493,0.021033418622440132,0.40830092562295944,57.73481750488281,18.625041084944655,16.118652021093578,-0.5813876406133431,8.110113143920898,0.010116403073537422,0.010781387117091628,60.01040187682407,47.982220650069564,0.010779156637633338,1.3638298849621577,0.01022169898533636,-11.452286821760206,0.02167556863470998,0.008897059003749527,0.011016840133352704,0.2898369844369485,13.803677025238777,0.8794914200815506,126.74314880371094,23.21648930851172,44.27385658316268,40.35798263549805,0.012136676898959914,96.53404919227658,0.01618015146634942,-0.005726613753523679,0.19161938897804198,45.52665687361755,0.04330421968558099,0.6171000936773936,0.7763528768843477,0.012645827041918503,0.012150732855415364,17.96505873092294,45.1819923200291,0.011360176858467083,0.14116354830464845,9.737235621402139,0.6140122619685817,-10.626682831772827,18.68235715230306,1.4701583692887652,55.90119765998527,1.1806391817658546,62.457691033681236,72.12992467282542,128.4008787849212,0.020833333333333332
2015-04-06,89.12355766958079,0.5791536567458562,55.02182440000093,55.63127255381391,61.54005082035049,54.95077801857388,10.706687611736154,61.60462013906732,9.230351615410674,76.2300033569336,61.18002018175627,0.012736328743533339,18.316852947040882,0.14771089650235864,0.012510928860750326,52.23425379970664,15.482999801635742,11.677541217033768,56.01385180155436,0.3684210526315789,0.10526315789473684,0.3166194827000339,20.30739204609785,0.15090419343434783,46.78971663772103,59.41890667307344,-0.41562688552039617,0.01654129412637809,62.92724859916944,17.99341078509826,81.92323303222656,76.46352097051994,46.78811252609884,0.15354006160276004,11.963063101256772,45.73244857788086,79.80465762018278,60.02580242163207,45.560486908263144,7.890364180008765,-0.40484248584400007,0.014690533403514526,18.534114519755047,0.10166600627986315,1.8676644248978782,0.07398485589256865,62.1636962890625,18.299026704451762,0.0139798513407604,0.011862222786967948,0.3701609404078011,16.760836993412244,0.9338660550039416,0.012988193062640948,0.2973207500430912,123.43944221781094,79.65238882197984,48.09435198685794,61.197055271693635,72.73999786376953,25.83196087766488,10.223939047082352,0.021411340194114184,0.3701609404078011,58.28745269775391,18.645673662418947,15.328046228652445,-0.5198932680850419,8.09115982055664,0.01010052804137465,0.01110824197825946,59.965514808526834,47.994159089660116,0.010775316784204444,1.2612644305935703,0.008441246979465975,-9.51375554186462,0.021621749979639754,0.009126396984553578,0.011004649057434228,0.26491411585360336,13.63907322298946,0.8855548074776981,127.47039031982422,22.5880388011237,45.24312222308896,40.21255111694336,0.012133416267067012,96.68759576384906,0.01617733757525459,-0.005239205077851916,0.2175934589139017,45.54536522308988,0.042754073123330225,0.6470253712374587,0.7934289318011956,0.012650606478045022,0.011302308637727597,17.02583384372453,48.09435198685794,0.01095863711251092,0.14128024959708405,9.733570751390959,0.5592510644195349,-13.344494142630499,18.656666619437082,1.473614074877856,56.10455647996583,1.1605609593516248,62.385539531707764,72.1528752996279,128.53826033171472,0.041666666666666664
2015-04-07,89.25111755097137,0.5782748350042723,55.03737648372607,55.60054073089573,61.529943365715994,55.0599068697792,10.713938517305989,61.58956159782922,9.217969938547578,75.6500015258789,61.20531363236277,0.012736198222501117,18.335566855057845,0.1488433828038796,0.011300738932228336,52.19636876443793,15.337499618530272,11.503637815372345,55.953577836354576,0.3157894736842105,0.05263157894736842,0.23822499971021927,20.107102022379618,0.14963406884092337,46.81162921296267,59.448278464979026,-0.35771315718088204,0.016192420896447388,62.86638540315556,17.228021061662066,82.61861419677734,76.82329215610417,46.81043973664766,0.15376011026522146,11.950643419971184,46.01982879638672,79.6558515920791,60.040108432218894,45.6064211033635,13.628163092937688,-0.3709565200883489,0.01405731248762792,18.604593714078266,0.10244547050470082,1.8547798550643215,0.10473910609771764,61.4389762878418,18.321031728273866,0.013805050351387991,0.010336826780410365,0.40942180368426756,17.102085405776915,0.9389729107834204,0.012749278556973035,0.29774686054927474,123.54348780116116,79.63478860840998,42.35604257799253,61.214491162981304,71.45999908447266,25.34329897592115,10.222825869063795,0.020158611149477926,0.4408219939443988,57.772945404052734,18.652476146953568,14.567432310564929,-0.43413523941008947,7.94408655166626,0.010022270339525734,0.011135664230172747,59.9902788797883,47.99267410390994,0.009905105899262488,1.142743030275355,0.008136088741554496,1.6238474204540987,0.02117379228053701,0.008953476083991769,0.010767944405683023,0.27045480374848,13.502818388444595,0.8895967386254987,126.86847686767578,21.92955058275406,50.81192370270493,36.49153900146485,0.01156370035178928,96.82265409116695,0.014496918295146662,-0.004432499823301961,0.22057058918700245,45.58849830187069,0.04305439038102568,0.6370498592042676,0.7564668545805859,0.012551903605691356,0.010984981536843984,16.136041845326037,45.09640235352094,0.010326396540702125,0.1403979962280111,9.737165250276265,0.7101519130906542,-10.907008573149113,18.643142881847563,1.4268346386288515,56.496912150108294,1.1548866375730635,62.396504958470665,72.13258071210812,128.61252532430385,0.020833333333333332
2015-04-08,89.46353741676076,0.5767582736518414,55.00899745359824,55.52683909162922,61.51321840574595,55.05854177073894,10.722566129277698,61.56893723976571,9.21823914525712,75.44000244140625,61.23502450240286,0.012664004997984816,18.357184431962615,0.14925771171569138,0.010785179230179383,52.10208981982793,15.195500373840332,11.398521489954971,55.91047183672587,0.2631578947368421,0.10526315789473684,0.20386004952545989,19.807424520869226,0.1472887219702566,46.856013505336726,59.46650766657563,-0.325014573787783,0.01633969260506499,62.804896481483695,16.67935493557265,83.93418884277344,77.33570683656183,46.80593868703013,0.15237757801709548,11.965904784439703,46.17106628417969,79.433022292742,60.04098591966264,45.66288562840168,18.730120011665683,-0.3462654219914114,0.014065065702725357,18.685104111830395,0.10273064354709391,1.8319565793324484,0.13970513248433036,61.36269378662109,18.2999792040108,0.013633834707564862,0.010315692332354642,0.31519673619177524,17.562783702791563,0.9448662707865628,0.012640118299754852,0.2950696731059412,123.56174397320052,79.6096373313045,47.50248979470985,61.201050167992,70.25,24.877906688546172,10.222876279489439,0.019976796284514414,0.45914746998000255,55.867279052734375,18.68952374222632,14.039861194562123,-0.4482795729965048,7.9600067138671875,0.009553222691222428,0.011062682923664963,60.034502655577334,47.904557124454065,0.0096353579046447,1.0939581848406732,0.007985080376623618,1.0133743158418764,0.021232546043077432,0.009840859576383604,0.010623548962771243,0.23537793090226103,13.382891381308347,0.9215967672206508,127.05236053466795,21.26112065395195,50.5066871504325,35.23410415649414,0.011373992652092409,96.98144746400666,0.014133546372289722,-0.0034424872682506935,0.25431864677223404,45.64145905729691,0.042287501492305396,0.6424908160724068,0.7523417069415275,0.011871126061324152,0.011070453444829592,15.509780448173885,52.29140478001101,0.010911556615736522,0.1399381099410018,9.747157347829718,0.7902898538712582,-14.434763840405877,18.64942859468006,1.4161355093402535,57.04109498861694,1.1470302433120014,62.40333835283915,72.09773202133735,128.6993462600119,0.020833333333333332
2015-04-09,89.62902849439118,0.5762585682280125,55.01381216216596,55.47159662565784,61.51647610959996,55.06112765504461,10.733811112756724,61.56683343877349,9.238198127918837,76.33000183105469,61.25469870316355,0.012462335538767128,18.307275991503396,0.14751738328465966,0.01037627391151385,52.03961899514567,15.58899974822998,11.286933251696425,55.88012901941935,0.21052631578947367,0.05263157894736842,0.188505445793254,19.424347703253503,0.1392009039677867,46.91632359172238,59.494235113026676,-0.22469559920125448,0.01610677689036837,62.75341324647848,16.156815767868448,83.68985748291016,77.81354660544584,46.88315207563082,0.15186253893908155,11.980848203815126,46.48870849609375,79.45353186930868,60.06520987118988,45.745467924327784,16.938879938915242,-0.3083682098055007,0.012992956018677455,18.759854118029278,0.10153281559135152,1.8669794137665232,0.19084686570534615,61.54579544067383,18.274122829244106,0.013600011715566988,0.009515053184108325,0.2958970593441325,18.095360532805053,0.947616505454696,0.01269157569124045,0.2940723320642736,123.67493145582085,79.48692882642467,49.07109702550472,61.22902134486607,71.63999938964844,24.434675938665237,10.220790697561307,0.01995073364492678,0.4260914521256223,55.63225555419922,18.733839792461595,13.540056979401571,-0.42413026615607663,8.075995445251465,0.009346477873309354,0.010896143019538895,60.04631250312448,47.869782880562035,0.008408806734896716,1.0677363171822662,0.00848207241698635,1.594037498430204,0.020921264661191315,0.010084983129502678,0.010508373923098183,0.22214735326765558,13.284425753350535,0.9290067179294561,124.3859405517578,20.555611004855876,50.797018741725104,35.93552780151367,0.009892900613489871,97.14627694169802,0.013800363583848316,-0.0016475567841781613,0.23016231672938336,45.7184817728999,0.04893890367586092,0.6084848253762393,0.7242574081407315,0.011701548480056334,0.01037798343307395,14.916480177187637,53.147206722676394,0.009858641182308699,0.13898195838913696,9.75304463035182,0.9897082054463748,1.9728700383558624,18.682833353678387,1.3678985868988462,57.4181942422167,1.1247707539214538,62.41414554913839,72.10780897939358,128.6379006044935,0.020833333333333332
2015-04-10,90.03171497267564,0.5745800797192807,55.07609417046674,55.442428504338274,61.66587107031136,55.111546669084184,10.727220037869074,61.69806914780073,9.262244474382582,76.52999877929688,61.390002602025085,0.012830513478685569,18.301786491572077,0.1471318739819,0.011181336258027504,52.01109120310771,17.726499557495117,11.1776697684016,55.86403679847717,0.3157894736842105,0.05263157894736842,0.2775256396287489,19.388300635811643,0.1399709908988859,47.03056554637492,59.56115340236225,-0.12758342420120528,0.015458479014378336,62.76392143074378,15.641599519095017,83.22941589355469,78.2478452174869,46.98908221090036,0.15234151420152883,11.951866261390357,46.66267395019531,79.48916751810488,59.954002220453816,45.83718853606769,14.524973639284628,-0.15832673627358673,0.012907084878566235,18.789145787556965,0.10126747842176306,1.8383977447028543,0.24261776281519332,63.01042556762695,18.303712283177966,0.012834640082006738,0.009407307783843813,0.3267924417818955,18.189990939302287,0.9680459165198674,0.012492175841498978,0.29499983777709105,124.09687402238065,79.34277871645082,48.03529121509495,61.33436602637882,70.12999725341797,24.072068296881998,10.215042636445636,0.019396711069593987,0.4210457858747501,55.53062057495117,18.770081618599036,12.942410658842256,-0.35391805137127363,7.79929256439209,0.00894168539053577,0.011518547195674227,60.00425558777129,47.71724028505881,0.00781382051817818,1.065614651403422,0.008464771781490039,5.903437038679265,0.02091544919621887,0.010432043619379572,0.009989457120352324,0.23445441859938101,13.280527231759462,0.9239535218726342,125.0796890258789,19.88242833205841,52.951718511869394,34.55833053588867,0.00988032238446298,97.320034034774,0.014296660479696565,0.00021947175952530262,0.07931628761610843,45.80431746524587,0.05610879937473476,0.5939754929714338,0.7204597387730187,0.0110849641523617,0.011262964799308965,14.552047762469945,55.13691819393793,0.009118311831328803,0.13846381278246006,9.761800163670591,1.1427954542765317,3.1668481086396087,18.721595219203405,1.3314719165998166,57.83171251481313,1.1605608811575951,62.45594263076782,72.13722182965321,128.39427152030908,0.020833333333333332
