Date,ADBE,AMZN,AVGO,CAT,COST,JPM,LLY,MA,MSFT,NVDA,UNH,XOM,total
2017-01-03,0.41891006,0.4760603,0.4936098,-0.3547278,0.11676672,0.19744468,0.20415334,0.24746889,0.04737331,0.14594729,0.5377971,-0.069043644,0.0
2017-01-04,0.41167912,0.46702063,0.48513234,-0.34851986,0.11596323,0.1933137,0.19944929,0.24291977,0.04699967,0.145638,0.5294405,-0.06781611,18.347645
2017-01-05,0.4093068,0.46410206,0.48243612,-0.3458344,0.11586533,0.19196776,0.19749916,0.24147268,0.04704353,0.14616342,0.5266318,-0.06712967,6.8784294
2017-01-06,0.40645632,0.46027577,0.4784436,-0.34713006,0.11450521,0.19026972,0.19809689,0.23936993,0.04588342,0.14215985,0.52357036,-0.068351604,13.5616665
2017-01-09,0.41219503,0.4673618,0.48492873,-0.35332373,0.11477692,0.19352235,0.20267601,0.24286851,0.045829028,0.14105228,0.5302589,-0.069913,16.270536
2017-01-10,0.41477397,0.47025442,0.4871651,-0.36019152,0.11378205,0.19491173,0.20738612,0.24411216,0.04471446,0.13637967,0.5335545,-0.07246254,18.083208
2017-01-11,0.40645355,0.45971024,0.47705168,-0.35506886,0.11229238,0.1901195,0.20329808,0.23870714,0.043736383,0.13392094,0.5240604,-0.071974404,22.142971
2017-01-12,0.40910235,0.46284646,0.47972614,-0.3598034,0.1119024,0.19158706,0.20663409,0.24016894,0.043209907,0.13148284,0.52727526,-0.073546596,12.422591
2017-01-13,0.405829,0.45870838,0.47576195,-0.35764068,0.11135257,0.18970415,0.20493762,0.23805219,0.042863514,0.13065165,0.52352136,-0.07329194,8.790117
2017-01-17,0.40522733,0.45750874,0.4739982,-0.36336544,0.10957025,0.18925035,0.20861517,0.23716658,0.041165136,0.124214515,0.52325124,-0.07602313,19.054825
2017-01-18,0.40186486,0.45292413,0.4691252,-0.36591005,0.10773383,0.18722643,0.20994638,0.23462436,0.03956945,0.11855397,0.51975375,-0.07792492,19.619083
2017-01-19,0.4029702,0.45432982,0.4705021,-0.3664991,0.10796584,0.18786448,0.21041399,0.2353523,0.039726958,0.11900492,0.5210261,-0.07794119,3.1731248
2017-01-20,0.40146574,0.45234498,0.46841756,-0.36693907,0.10736956,0.18696055,0.2105367,0.23429257,0.03923368,0.117250554,0.51942426,-0.07848747,6.639534
2017-01-23,0.40094554,0.45178676,0.46808872,-0.36482334,0.10767557,0.18671395,0.20919399,0.2340523,0.039571185,0.11872758,0.51863605,-0.07763438,5.415601
2017-01-24,0.40009218,0.45068106,0.4669571,-0.3647205,0.10741336,0.18620892,0.20904984,0.23346636,0.039367467,0.11804593,0.5176839,-0.07778698,3.029859
2017-01-25,0.41458243,0.46884158,0.483931,-0.37711012,0.10920559,0.19445431,0.21831937,0.24267162,0.040286668,0.11907601,0.5345439,-0.08024563,38.781963
2017-01-26,0.41872305,0.47411582,0.4890458,-0.37911648,0.1100757,0.19685763,0.22002958,0.2453941,0.04090809,0.12080067,0.5392127,-0.0802443,11.516505
2017-01-27,0.41996324,0.4756435,0.49038678,-0.3805814,0.110131554,0.19755264,0.22109622,0.24615394,0.040904365,0.120477095,0.5406732,-0.080658354,3.5410345
2017-01-30,0.41224015,0.46652514,0.4824767,-0.36534458,0.111321285,0.19333985,0.210861,0.24181911,0.042613763,0.12809375,0.53076416,-0.07555621,37.63517
2017-01-31,0.40181425,0.4538362,0.47094387,-0.35152525,0.11144756,0.18746683,0.20099793,0.23562336,0.04336165,0.13245668,0.5182745,-0.071632706,34.519665
2017-02-01,0.39515263,0.44609666,0.46455902,-0.3378187,0.11292511,0.18379818,0.1914135,0.23210335,0.04514928,0.1404656,0.51007944,-0.06684406,36.598515
2017-02-02,0.38189745,0.4299688,0.45005307,-0.32052168,0.11310916,0.17633095,0.17893972,0.22428176,0.046070267,0.14603259,0.49439123,-0.061886385,45.82028
2017-02-03,0.38019764,0.42777422,0.44780827,-0.3199328,0.11264455,0.17534482,0.17847396,0.2231182,0.045746062,0.14492437,0.4924071,-0.0620367,5.493903
2017-02-06,0.3690251,0.4142265,0.43565473,-0.3048942,0.11293541,0.16906308,0.16768406,0.21658185,0.046660982,0.15010059,0.47915682,-0.057639565,41.686638
2017-02-07,0.36353204,0.40743822,0.42929566,-0.29926842,0.11256583,0.16594593,0.16359632,0.21321145,0.04663996,0.15072341,0.47270158,-0.05631022,16.71061
2017-02-08,0.38025254,0.4279419,0.44821084,-0.3187849,0.11302692,0.17539163,0.17762834,0.22327825,0.046068512,0.14634243,0.49249226,-0.06144578,57.398373
2017-02-09,0.38425106,0.43286476,0.4527954,-0.32326794,0.11320621,0.17765737,0.18085293,0.22571754,0.045994002,0.1455378,0.49724177,-0.06257185,12.49792
2017-02-10,0.3609498,0.40420386,0.42616436,-0.29713437,0.11223581,0.16447341,0.16204564,0.21157332,0.04649624,0.15042242,0.46966383,-0.055939928,72.18799
2017-02-13,0.37979364,0.42728493,0.447393,-0.31943458,0.112653956,0.17511114,0.17808022,0.2228801,0.045762252,0.1451132,0.49195647,-0.06188432,65.97789
2017-02-14,0.38237235,0.43041128,0.45024708,-0.32305008,0.11257048,0.17655602,0.18061288,0.2243939,0.045510765,0.14386897,0.495078,-0.06293216,9.915781
2017-02-15,0.3825228,0.43070188,0.45060396,-0.32169813,0.11297558,0.17666912,0.17980053,0.22459921,0.04591941,0.14530714,0.49510148,-0.06231313,4.455769
2017-02-16,0.3961537,0.4474656,0.4661127,-0.33724678,0.11347542,0.18438585,0.19102389,0.23287505,0.045577187,0.14216621,0.51124096,-0.06630585,43.042046
2017-02-17,0.38797137,0.43708113,0.45615214,-0.33246905,0.11194583,0.17966932,0.18715712,0.22754604,0.04454494,0.13951418,0.50193995,-0.06593137,22.672665
2017-02-21,0.4132529,0.46840748,0.48540628,-0.35802296,0.113806166,0.19404702,0.20590456,0.24318832,0.04485041,0.1370405,0.5316444,-0.07186263,71.711136
2017-02-22,0.42390487,0.48103386,0.49624333,-0.37661397,0.11238732,0.19997102,0.21902788,0.24911326,0.042891406,0.12774256,0.54457295,-0.0779797,47.904526
2017-02-23,0.42296946,0.47954288,0.49422947,-0.3807436,0.11104345,0.19931528,0.22155927,0.24817204,0.041645594,0.12286003,0.54387975,-0.08010633,14.671379
2017-02-24,0.42436516,0.4811801,0.4956233,-0.3840614,0.11078517,0.200047,0.22365983,0.24897003,0.041267216,0.12118581,0.54582304,-0.08126466,7.768708
2017-02-27,0.4227177,0.47861552,0.49217758,-0.3913946,0.10863769,0.19885615,0.22793822,0.24744831,0.039239485,0.11309092,0.5448334,-0.08500169,24.956924
2017-02-28,0.42187697,0.47740886,0.49078068,-0.3934353,0.10793884,0.19829711,0.22903891,0.24677685,0.038576093,0.110593386,0.54419446,-0.08609882,8.241921
2017-03-01,0.41966453,0.47421092,0.48699778,-0.3991011,0.10602874,0.19682185,0.23215404,0.2449902,0.036781877,0.103700735,0.54251426,-0.08914497,22.733063
2017-03-02,0.42046633,0.47553453,0.48887968,-0.39419755,0.10734902,0.19743761,0.22927867,0.24579045,0.038046326,0.10880012,0.5428236,-0.08672455,16.33579
2017-03-03,0.41890958,0.47349745,0.48678827,-0.39436522,0.10682412,0.19650736,0.22919852,0.2447186,0.03762035,0.10731966,0.5411686,-0.08715221,5.9784946
2017-03-06,0.4159963,0.46970543,0.4829955,-0.39440712,0.10592294,0.19477665,0.22883876,0.2427446,0.036882453,0.104883194,0.53809386,-0.087796405,10.513056
2017-03-07,0.41315186,0.4658683,0.478858,-0.39676863,0.10451108,0.19302057,0.22993018,0.24068296,0.03564611,0.10033235,0.53530914,-0.08950484,16.671318
2017-03-08,0.41227075,0.46455187,0.4771792,-0.39969644,0.10358131,0.19241291,0.231618,0.23992117,0.034780916,0.09689968,0.53466886,-0.09105042,11.534267
2017-03-09,0.40971804,0.46114826,0.47351086,-0.40102437,0.102459714,0.19085695,0.23217256,0.23809147,0.033841413,0.09342071,0.53201747,-0.092259035,13.461161
2017-03-10,0.41293713,0.46510264,0.47704378,-0.4050757,0.10260467,0.19265494,0.23501924,0.24008162,0.03380567,0.092524014,0.53592587,-0.09340716,9.589636
2017-03-13,0.4104601,0.46179843,0.47353497,-0.40644953,0.101522654,0.19114427,0.23556505,0.23831835,0.03288154,0.0891615,0.53341407,-0.094591916,13.295258
2017-03-14,0.40496522,0.45442736,0.46570444,-0.4102953,0.09897434,0.18777195,0.23720439,0.23438436,0.030658714,0.0810895,0.52799374,-0.09754827,32.110615
2017-03-15,0.39978492,0.447708,0.4589038,-0.409764,0.09745076,0.18470575,0.23629712,0.23086551,0.029469956,0.0771006,0.52234036,-0.098484285,20.23052
2017-03-16,0.40028334,0.44830602,0.45946628,-0.41074273,0.09740983,0.18497378,0.23690526,0.23116708,0.029377129,0.076719604,0.52303034,-0.09879143,2.4478912
2017-03-17,0.39496636,0.4414009,0.45253,-0.41044548,0.09582103,0.18182406,0.23607251,0.2275657,0.02810938,0.072510995,0.5173194,-0.09982953,21.637672
2017-03-20,0.3992157,0.44690278,0.45796496,-0.41092232,0.09701109,0.18433377,0.23693012,0.23041445,0.029063553,0.07556146,0.52185553,-0.09913832,17.047548
2017-03-21,0.3914076,0.4367388,0.44766378,-0.41084948,0.09457963,0.17969759,0.23596321,0.22509423,0.027120039,0.06898168,0.51346904,-0.10085237,32.96676
2017-03-22,0.37317923,0.41343364,0.42469546,-0.4030575,0.09046319,0.1691024,0.22927295,0.21302071,0.02420349,0.06013515,0.49285123,-0.10144638,63.651188
2017-03-23,0.33832088,0.36957633,0.3827837,-0.3755151,0.085397266,0.14919335,0.208822,0.19058852,0.021449503,0.054656878,0.45200166,-0.09686121,106.77141
2017-03-24,0.3262332,0.3540997,0.36754388,-0.37074375,0.08264529,0.14215231,0.20454876,0.1825873,0.01947441,0.048608735,0.4384584,-0.09741576,51.04149
2017-03-27,0.32628423,0.35394034,0.36700836,-0.37482542,0.08177296,0.14206532,0.20698479,0.18241772,0.018575482,0.045029715,0.43901002,-0.09923427,17.679203
2017-03-28,0.314584,0.33928996,0.35325292,-0.3645287,0.0803294,0.13540997,0.19939639,0.17496279,0.01786064,0.04428176,0.4252662,-0.09715612,39.157284
2017-03-29,0.32219142,0.34903637,0.3629248,-0.36756182,0.08205513,0.13983913,0.20206079,0.18000402,0.019068401,0.048115946,0.4338316,-0.09678376,36.31577
2017-03-30,0.32525554,0.3527848,0.3663481,-0.37193096,0.082090534,0.14153108,0.20499186,0.18188423,0.018879764,0.046917908,0.43768463,-0.09805046,13.581204
2017-03-31,0.3540976,0.38919753,0.40144405,-0.39256915,0.08677605,0.15807442,0.22058164,0.20057935,0.021640804,0.053467788,0.47128913,-0.10083893,108.70446
2017-04-03,0.34739646,0.38042718,0.39257425,-0.39336824,0.08457972,0.15408055,0.22018757,0.19601624,0.019837957,0.04726726,0.46430948,-0.10265541,37.280006
2017-04-04,0.34098852,0.37224478,0.3845866,-0.3904999,0.083204255,0.15035775,0.2176951,0.19179931,0.018863201,0.044407025,0.45711556,-0.10277972,26.72019
2017-04-05,0.34488755,0.37708437,0.388968,-0.39464292,0.083475634,0.15254998,0.2207176,0.19421355,0.01891185,0.043856606,0.4616907,-0.10383184,12.596983
2017-04-06,0.34669855,0.37928545,0.3908854,-0.39736414,0.08344953,0.15354759,0.22258912,0.19530588,0.01878202,0.042935252,0.4639307,-0.10467837,8.474672
2017-04-07,0.34646407,0.37894982,0.39056236,-0.39792287,0.08330256,0.15339804,0.22284144,0.19514714,0.018631179,0.04237637,0.46382073,-0.10495314,3.238517
2017-04-10,0.34650904,0.37896556,0.39048716,-0.3986641,0.083150715,0.15340215,0.22330078,0.19513538,0.018479116,0.041732907,0.4639441,-0.10528608,3.298211
2017-04-11,0.35109442,0.38460147,0.39547798,-0.40443745,0.083290376,0.15596002,0.22740743,0.19793837,0.018367928,0.04029616,0.469435,-0.106939994,17.446476
2017-04-12,0.35308066,0.3871388,0.397974,-0.4053175,0.08372978,0.15711406,0.22815879,0.19925132,0.018677123,0.04122498,0.47168225,-0.10688932,8.849848
2017-04-13,0.34917408,0.38205433,0.3928216,-0.4052463,0.082531534,0.1547991,0.22765593,0.1965986,0.017728474,0.03798063,0.4674892,-0.10773301,22.815573
2017-04-17,0.3399499,0.37026936,0.3813183,-0.40123156,0.080522835,0.14944142,0.22414275,0.19052565,0.016295724,0.0337544,0.45714858,-0.107956186,41.800602
2017-04-18,0.35812992,0.39397854,0.40520728,-0.40052566,0.08624603,0.16024035,0.22601976,0.2028718,0.020938195,0.049471624,0.47635528,-0.10367009,123.06707
2017-04-19,0.3556589,0.39078924,0.40202516,-0.40001997,0.08558381,0.15878645,0.22542162,0.20121369,0.020430997,0.04782673,0.47364703,-0.10399331,11.795759
2017-04-20,0.3548705,0.39015862,0.40203428,-0.39292595,0.08684057,0.15851985,0.22112718,0.20101471,0.021773078,0.053369783,0.4719022,-0.10098517,27.218754
2017-04-21,0.3685455,0.40749547,0.41908005,-0.40167803,0.08937406,0.1663952,0.22773029,0.20998721,0.02332199,0.05772759,0.48790118,-0.10173828,49.514805
2017-04-24,0.36848086,0.40776223,0.41996625,-0.39550537,0.09066095,0.16652825,0.22403285,0.21023935,0.024621855,0.06311696,0.48707458,-0.098957255,22.907078
2017-04-25,0.346576,0.38122097,0.396346,-0.35994887,0.09134826,0.15453517,0.20035984,0.19701347,0.026848134,0.075676434,0.45910302,-0.08788006,97.76297
2017-04-26,0.37996188,0.4241588,0.43894106,-0.36913446,0.09996496,0.17411402,0.20978114,0.2193743,0.033396274,0.09615067,0.49611178,-0.084596895,135.59113
2017-04-27,0.3748639,0.4177836,0.43291378,-0.3642342,0.09946114,0.17123643,0.2062736,0.21616012,0.03325524,0.096194066,0.49006048,-0.08354747,13.766914
2017-04-28,0.37339437,0.41627115,0.43211722,-0.357083,0.10057467,0.17057206,0.20179698,0.21553393,0.034476545,0.10137638,0.48766738,-0.08063145,19.90732
2017-05-01,0.3661343,0.40738434,0.42414445,-0.3469984,0.10049565,0.16655546,0.19488859,0.21110612,0.034872644,0.10421838,0.47870612,-0.07767631,26.114428
2017-05-02,0.36275715,0.40343893,0.42097107,-0.33893436,0.101209745,0.16478667,0.18964611,0.20922932,0.035818417,0.108585395,0.47415692,-0.0747741,21.903484
2017-05-03,0.36555788,0.40778637,0.42640322,-0.32984686,0.10469155,0.16658235,0.18386583,0.21194667,0.038974613,0.120662294,0.47670808,-0.06994476,41.628105
2017-05-04,0.37792653,0.42352813,0.44179666,-0.3369879,0.10711245,0.1736992,0.18942758,0.22007194,0.040530737,0.12515317,0.49097875,-0.07034067,37.736176
2017-05-05,0.36326402,0.40535176,0.42480302,-0.32196733,0.10608666,0.16537108,0.17845522,0.21100068,0.0404313,0.12675089,0.47371468,-0.06683658,42.16157
2017-05-08,0.37596297,0.4209054,0.43907222,-0.337586,0.106258705,0.17253752,0.18966125,0.21864364,0.03982316,0.122684985,0.48884305,-0.07105814,44.162052
2017-05-09,0.36930886,0.41282782,0.43177503,-0.3284332,0.10643738,0.16879696,0.18314503,0.21471913,0.04039614,0.12582785,0.48085874,-0.06840011,25.003445
2017-05-10,0.38215223,0.42868274,0.44650525,-0.34251797,0.107082754,0.17607398,0.19335511,0.2225886,0.040235065,0.1234824,0.49604735,-0.07188958,39.698547
2017-05-11,0.40229195,0.45326117,0.4687162,-0.36919707,0.10701577,0.18737006,0.21226402,0.23464745,0.038955584,0.11542725,0.5202672,-0.0795092,70.62703
2017-05-12,0.36968356,0.41273266,0.43066907,-0.33646977,0.10426092,0.16887274,0.18858062,0.21426824,0.038324106,0.117569454,0.4816256,-0.072068885,86.57981
2017-05-15,0.3681265,0.41034952,0.4277863,-0.34137416,0.10235694,0.16786385,0.19162692,0.2127733,0.03654938,0.11106838,0.48023707,-0.074639134,21.877325
2017-05-16,0.3763631,0.4207881,0.43791312,-0.3467032,0.10380253,0.1725965,0.19572818,0.21813364,0.037434272,0.1134307,0.48975965,-0.07517463,24.849081
2017-05-17,0.37090635,0.4144339,0.43254817,-0.33543298,0.104975864,0.1695936,0.18793704,0.21521394,0.03890444,0.11984905,0.48294154,-0.07129477,31.763994
2017-05-18,0.36594644,0.40846476,0.42727357,-0.32808626,0.10527304,0.16681193,0.18268265,0.21234775,0.0394637,0.12282298,0.47700474,-0.06904313,20.544523
2017-05-19,0.37807402,0.42382604,0.4420988,-0.33578917,0.10742189,0.17378989,0.18870294,0.22023183,0.040826544,0.12633254,0.4909533,-0.06981061,36.47158
2017-05-22,0.38352638,0.43089023,0.44917586,-0.33717367,0.10897398,0.1769629,0.19001575,0.22395913,0.04198952,0.13011473,0.49712107,-0.069187164,18.77256
2017-05-23,0.39277846,0.44224876,0.45956331,-0.3478938,0.10925678,0.18220821,0.19784145,0.22956246,0.04174745,0.12769303,0.5080264,-0.072013006,29.100143
2017-05-24,0.39672247,0.4469744,0.46373096,-0.3540942,0.10893568,0.18441643,0.20223063,0.23182335,0.04121148,0.12500882,0.51279926,-0.073950976,16.487593
2017-05-25,0.4020089,0.4536586,0.47018778,-0.35763204,0.10983335,0.18745686,0.20495816,0.23525321,0.041762166,0.12638904,0.51891196,-0.074356265,14.700818
2017-05-26,0.40411407,0.45664942,0.4735334,-0.35439503,0.111467004,0.18875152,0.20302491,0.23699456,0.043228153,0.13169989,0.52102375,-0.07241438,17.391926
2017-05-30,0.4073401,0.4605784,0.47709945,-0.3586178,0.11143957,0.19057131,0.20605157,0.2389147,0.04301266,0.13038981,0.5248772,-0.073608845,10.775346
2017-05-31,0.4056009,0.45851305,0.475285,-0.355542,0.11166835,0.18960747,0.20391957,0.2379404,0.043347917,0.13188556,0.52272874,-0.07261343,7.955134
2017-06-01,0.4126983,0.46741804,0.48383766,-0.36144406,0.11257413,0.19366103,0.20826961,0.24246371,0.043764085,0.13264902,0.5310636,-0.07364799,18.692934
2017-06-02,0.41594306,0.47159564,0.48798198,-0.36251578,0.113429934,0.19554737,0.20922595,0.24465638,0.044400927,0.13462864,0.5347423,-0.073400535,9.907061
2017-06-05,0.40097815,0.45359004,0.47185606,-0.3396266,0.114445075,0.18718094,0.19316053,0.23601127,0.046323523,0.14393583,0.5165609,-0.06641547,57.579655
2017-06-06,0.40494785,0.4583755,0.4761324,-0.3454262,0.11423175,0.18940833,0.1972742,0.23831058,0.04588451,0.14168184,0.5213296,-0.06816694,15.213209
2017-06-07,0.40490854,0.45831454,0.4760621,-0.34556368,0.11418151,0.18938206,0.197355,0.23827186,0.045835633,0.1415111,0.52129924,-0.06823608,0.526917
2017-06-08,0.40525657,0.45860863,0.47611827,-0.3477398,0.113695085,0.1895491,0.19882579,0.238329,0.04535434,0.13955809,0.52180773,-0.06916188,5.959529
2017-06-09,0.39505666,0.44580063,0.46391454,-0.33985835,0.11227491,0.18369818,0.19282575,0.23181613,0.04456872,0.13807042,0.50999266,-0.06786842,27.158278
2017-06-12,0.39173198,0.44194177,0.46074358,-0.3331317,0.11299894,0.18186414,0.18809989,0.23006824,0.045436386,0.14200093,0.50593936,-0.06551194,18.278503
2017-06-13,0.3911252,0.44136977,0.4605496,-0.33021128,0.11363036,0.18155591,0.18606544,0.22991022,0.046048164,0.14458895,0.505157,-0.06427188,8.2980995
2017-06-14,0.38403603,0.43273383,0.45273107,-0.3210984,0.11367645,0.17755811,0.17950822,0.2257067,0.04649925,0.14737287,0.4967464,-0.061698254,24.39573
2017-06-15,0.38218313,0.43047944,0.45070618,-0.31868124,0.113703825,0.17651424,0.17776175,0.22461389,0.046628688,0.1481565,0.49455658,-0.06100423,6.6483617
2017-06-16,0.3862818,0.4353366,0.45504397,-0.32602298,0.113153584,0.17878501,0.18277644,0.22690305,0.04580255,0.14463194,0.49967805,-0.063364744,20.13322
2017-06-19,0.4012357,0.45301938,0.4705421,-0.35289824,0.11108087,0.18709144,0.20139563,0.23523085,0.04284888,0.13133901,0.5181914,-0.07213744,73.10658
2017-06-20,0.39628607,0.44723058,0.46560556,-0.34308577,0.112027034,0.18435898,0.19460173,0.23255013,0.044067398,0.13672864,0.51202726,-0.0688038,25.924492
2017-06-21,0.3980833,0.44959036,0.46792662,-0.3430491,0.112638,0.18541065,0.19477709,0.23379502,0.044573113,0.1383491,0.5139513,-0.06841406,6.506586
2017-06-22,0.40002558,0.45184165,0.4698044,-0.3472148,0.11217652,0.18647575,0.19765174,0.23481953,0.04400714,0.1359002,0.51638526,-0.06986706,11.139769
2017-06-23,0.40276864,0.4550831,0.4725907,-0.35219026,0.11176793,0.18799704,0.2011341,0.23633593,0.0434512,0.13334812,0.5197469,-0.07151585,13.168937
2017-06-26,0.39733505,0.4485426,0.46678632,-0.34398657,0.11212543,0.18495418,0.1953135,0.23319662,0.044113845,0.13670707,0.513201,-0.06900087,21.324528
2017-06-27,0.39153025,0.44110608,0.4595715,-0.34151056,0.110798106,0.18159221,0.19315799,0.22934344,0.043145426,0.13390884,0.50667685,-0.06914711,16.867119
2017-06-28,0.38104165,0.42845783,0.4481677,-0.32606417,0.11133475,0.17570804,0.18228243,0.22323334,0.044313755,0.13980351,0.49396127,-0.064521,40.87961
2017-06-29,0.37927055,0.42628214,0.44618857,-0.3240477,0.11127861,0.17470337,0.18080038,0.22216389,0.044354,0.14025259,0.49188936,-0.06398905,5.602908
2017-06-30,0.3630481,0.4061185,0.42733404,-0.30853254,0.109894015,0.16546604,0.16930161,0.21208452,0.04395794,0.1410667,0.47296605,-0.060551435,46.14221
2017-07-03,0.37235272,0.41740113,0.4373546,-0.32132268,0.10955137,0.1706897,0.17852081,0.21750715,0.043112684,0.13639176,0.48396406,-0.064347334,37.133526
2017-07-05,0.37947655,0.4253235,0.4436237,-0.34117544,0.1066567,0.17452323,0.19192411,0.220918,0.03982712,0.12293423,0.49332902,-0.071693055,56.225872
2017-07-06,0.3824341,0.4291473,0.4473647,-0.34198266,0.10744865,0.17624015,0.19273229,0.22291258,0.040433027,0.12480338,0.49660757,-0.0714174,9.8994255
2017-07-07,0.3882544,0.43599647,0.4531814,-0.3529309,0.1064613,0.17945942,0.2003955,0.2260903,0.03914375,0.118943356,0.50374216,-0.07510586,30.252098
2017-07-10,0.37755868,0.4229223,0.44118965,-0.33957252,0.10635454,0.17341715,0.1908247,0.21966128,0.039684895,0.12254338,0.49096432,-0.07146098,35.07005
2017-07-11,0.37738705,0.42266935,0.44090378,-0.3399605,0.10619054,0.17331067,0.19106023,0.21951212,0.03953433,0.12199323,0.49080694,-0.07167231,1.8473983
2017-07-12,0.37897015,0.424039,0.44156465,-0.3497808,0.1041482,0.17408153,0.19744755,0.21988481,0.037403785,0.11372805,0.4934205,-0.075682804,27.955347
2017-07-13,0.3816945,0.42804378,0.4461123,-0.34378815,0.10671115,0.17578277,0.19383492,0.22226204,0.039757386,0.12230582,0.49594584,-0.07238764,29.455864
2017-07-14,0.3803821,0.42608815,0.443875,-0.34703457,0.105385736,0.17495982,0.19580294,0.22109354,0.03853395,0.11782744,0.49476764,-0.07413184,14.883745
2017-07-17,0.3748631,0.41963267,0.43831518,-0.33611923,0.10640621,0.1719081,0.18827827,0.21808659,0.039869696,0.12372567,0.48784778,-0.070448965,30.118292
2017-07-18,0.3750335,0.41974944,0.43827096,-0.33760965,0.10604724,0.17198181,0.1892782,0.21808085,0.039515946,0.12232473,0.48812124,-0.07109533,4.433852
2017-07-19,0.36646497,0.40894642,0.42797154,-0.3315291,0.10472801,0.1670627,0.18456008,0.21257687,0.03872587,0.120592386,0.4782741,-0.07023601,24.77187
2017-07-20,0.38317344,0.429214,0.44619644,-0.3547803,0.10425201,0.17644295,0.20108941,0.22242889,0.037276413,0.11249183,0.49835274,-0.077058464,64.819046
2017-07-21,0.3938723,0.4418349,0.4565044,-0.37795317,0.10251756,0.18212523,0.2163495,0.22850567,0.034865305,0.10070874,0.5124367,-0.08523199,60.15515
2017-07-24,0.39256456,0.44045827,0.4557129,-0.3721834,0.10336261,0.18151426,0.21272205,0.22790962,0.03579708,0.10476373,0.5103676,-0.08289995,15.279656
2017-07-25,0.39280802,0.4407267,0.4558848,-0.37303156,0.10324774,0.18163443,0.21327105,0.22802831,0.035669733,0.10418985,0.5107154,-0.08323633,2.2535026
2017-07-26,0.40693536,0.4584223,0.47256887,-0.38536397,0.105045125,0.18967417,0.2223304,0.23705316,0.036571406,0.105283745,0.52735347,-0.085674405,38.714695
2017-07-27,0.4057758,0.45695677,0.4711815,-0.3845806,0.1048601,0.18900938,0.22171138,0.23630841,0.036455717,0.105024144,0.5260336,-0.08557056,3.1551301
2017-07-28,0.39325306,0.44165823,0.45771638,-0.36681604,0.10491991,0.18209405,0.20939362,0.22875397,0.037267223,0.11063622,0.5107403,-0.08021189,43.118553
2017-07-31,0.38606048,0.43275613,0.44961548,-0.35861942,0.10450248,0.17806228,0.20355241,0.22430135,0.037291214,0.11200736,0.50215554,-0.07806456,20.858633
2017-08-01,0.39070874,0.43842512,0.4546052,-0.36541212,0.10444448,0.18062419,0.2082291,0.22710077,0.036946975,0.10977575,0.5078725,-0.080133826,17.262459
2017-08-02,0.38681298,0.43367404,0.45041397,-0.3597122,0.104488045,0.17847681,0.20431352,0.2247512,0.03723317,0.11163282,0.5030699,-0.07840076,14.28281
2017-08-03,0.3854604,0.43195546,0.44877192,-0.3589462,0.104246594,0.17769717,0.20367663,0.22387701,0.037072506,0.11121083,0.50155336,-0.078346565,3.8721561
2017-08-04,0.38722068,0.43407136,0.45056584,-0.36207938,0.10409847,0.17865014,0.20578821,0.22490576,0.036815718,0.10985284,0.5037772,-0.07938686,8.07873
2017-08-07,0.38621208,0.43271875,0.44911635,-0.3627671,0.103626296,0.17803226,0.20609154,0.22418055,0.03640832,0.10836017,0.50276595,-0.07992746,5.7000933
2017-08-08,0.38877702,0.43596858,0.45222777,-0.36436564,0.10406995,0.17950779,0.20736922,0.2258395,0.036693327,0.10907652,0.50568384,-0.080087595,7.3901057
2017-08-09,0.3854018,0.43176064,0.44833216,-0.36105597,0.10375318,0.17760083,0.20495845,0.22372058,0.03658547,0.1092251,0.5017103,-0.07932624,9.237212
2017-08-10,0.38341206,0.4294756,0.44658816,-0.3556351,0.104317725,0.17657697,0.20145653,0.22264796,0.037280295,0.11240731,0.49895957,-0.077304065,14.154636
2017-08-11,0.3760369,0.4201628,0.4376995,-0.3505205,0.103133395,0.17234445,0.19748564,0.21788976,0.036554437,0.11075652,0.4904798,-0.07661803,21.163511
2017-08-14,0.36067978,0.4011391,0.41999608,-0.33446938,0.10199586,0.16363338,0.18584664,0.20833817,0.03636488,0.11247544,0.4722748,-0.07277992,44.461834
2017-08-15,0.35370964,0.3927844,0.41265917,-0.3234262,0.10260482,0.1597434,0.1780331,0.20436062,0.037359398,0.117343806,0.4638587,-0.06931047,31.763924
2017-08-16,0.3564106,0.39592454,0.41530186,-0.3290482,0.10201366,0.16122943,0.18191831,0.20580065,0.036622856,0.11412137,0.4672368,-0.07125284,16.583431
2017-08-17,0.38553447,0.43232784,0.4493366,-0.35435176,0.10511574,0.1778451,0.20109724,0.22407341,0.037997622,0.11492864,0.5008367,-0.07635833,84.83672
2017-08-18,0.38559452,0.43292564,0.45047534,-0.34704447,0.10707447,0.17800575,0.19646354,0.22466682,0.03994778,0.12223467,0.5002597,-0.07310204,22.861225
2017-08-21,0.3852131,0.4324926,0.4502135,-0.34616822,0.107218444,0.17779917,0.1957937,0.2244937,0.040083125,0.12291246,0.49985495,-0.072749525,2.6345193
2017-08-22,0.38950586,0.43780482,0.4551002,-0.3505718,0.107490934,0.18023986,0.19907197,0.22713096,0.040114217,0.12232715,0.50484806,-0.07381439,12.192577
2017-08-23,0.3804441,0.4271375,0.44589153,-0.3334423,0.10899177,0.17522651,0.18719803,0.22214997,0.042132903,0.13131055,0.493607,-0.06810285,46.348454
