Date,ADBE,AMZN,AVGO,CAT,COST,JPM,LLY,MA,MSFT,NVDA,TSLA,UNH,XOM,ADBE_volume,AMZN_volume,AVGO_volume,CAT_volume,COST_volume,JPM_volume,LLY_volume,MA_volume,MSFT_volume,NVDA_volume,TSLA_volume,UNH_volume,XOM_volume,ADBE_high,AMZN_high,AVGO_high,CAT_high,COST_high,JPM_high,LLY_high,MA_high,MSFT_high,NVDA_high,TSLA_high,UNH_high,XOM_high,ADBE_low,AMZN_low,AVGO_low,CAT_low,COST_low,JPM_low,LLY_low,MA_low,MSFT_low,NVDA_low,TSLA_low,UNH_low,XOM_low,^GSPC,CL=F,SI=F,NG=F,HG=F,ZC=F,^IRX,TLT,IEF,UUP,HYG,EEM,VEA,FXI,^RUT,^FTSE,^TYX,AUDUSD=X,USDJPY=X,EURUSD=X,GBPUSD=X,ZW=F,GC=F
2015-01-02,72.33999633789062,15.425999641418457,7.587782382965088,69.51953125,114.29751586914062,46.94807815551758,57.68756103515625,80.2114028930664,39.99870300292969,0.4830656051635742,14.620667457580566,85.58503723144531,58.967132568359375,2349200,55664000,13500000,3767900,1471000,12600000,3146200,4505800,27913900,113680000,71466000,3060900,10220400,73.19999694824219,15.737500190734863,7.748498646620584,69.89028607382456,115.54048886752693,47.30118224188948,58.31334851943324,81.78417577890858,40.563269701522984,0.48666522499062737,14.883333206176758,87.14761720717019,59.10688093516445,71.88999938964844,15.347999572753906,7.515005384304041,68.59644260033613,113.6518103320349,46.632535101846656,57.4076072787007,79.4999085264506,39.81051627880419,0.4753864543418717,14.21733283996582,84.93113574143592,58.31920920341147,2058.199951171875,52.689998626708984,15.734000205993652,3.003000020980835,2.8385000228881836,395.75,0.014999999664723873,96.51287841796875,85.2583236694336,20.90714454650879,51.24191665649414,30.789453506469727,27.55909538269043,32.23490905761719,1198.800048828125,6547.7998046875,2.697000026702881,0.8177952170372009,119.87000274658203,1.2089413404464722,1.5579720735549927,581.25,1186.0
2015-01-05,71.9800033569336,15.10949993133545,7.466485977172852,65.8498764038086,112.99803161621094,45.490570068359375,57.11942672729492,77.95525360107422,39.630882263183594,0.47490644454956055,14.005999565124512,84.17533874511719,57.35369110107422,2403300,55484000,15596000,11301400,1748500,20100600,4845500,6441400,39673900,197952000,80527500,4679000,18502400,72.43000030517578,15.418999671936035,7.643122159083727,68.41486599301263,114.74143277408355,46.7903003142049,57.71227117813213,79.90249842835101,39.973042020810816,0.48450538166147195,14.433333396911621,85.30480514293411,58.693998133991414,71.56999969482422,15.042499542236328,7.459663247579892,65.52452345256667,112.83660831992081,45.25015770299728,56.93827719423559,77.74930119453596,39.56244835379311,0.4727467015787579,13.810667037963867,83.86112258624769,56.85186954808618,2020.5799560546875,50.040000915527344,16.179000854492188,2.881999969482422,2.7929999828338623,406.0,0.003000000026077032,98.02894592285156,85.77853393554688,20.950342178344727,50.767250061035156,30.24147605895996,26.944883346557617,32.118900299072266,1181.3499755859375,6417.2001953125,2.6050000190734863,0.8067768812179565,120.43399810791016,1.194643259048462,1.5284910202026367,589.0,1203.9000244140625
2015-01-06,70.52999877929688,14.76449966430664,7.296673774719238,65.42613983154297,114.4912338256836,44.31105422973633,57.40761184692383,77.7867202758789,39.049198150634766,0.4605080485343933,14.085332870483398,84.0054931640625,57.04877471923828,2895400,70380000,22194000,8660600,3185200,29074100,5127400,7690000,36447900,197764000,93928500,3468300,16670700,72.0999984741211,15.149999618530273,7.511214930311586,66.34166623583533,115.37100132812209,45.64083698455746,58.38746263661165,78.43268283773865,39.9901413476903,0.4761062737283671,14.279999732971191,85.04155064589632,58.06512468283022,69.87999725341797,14.619000434875488,7.2155572391682465,64.4425133686654,112.87697610415579,43.83774104372901,56.979439114429454,76.5790616968832,38.95510317830768,0.46002810886520984,13.61400032043457,83.61484970812404,56.546953257451605,2002.6099853515625,47.93000030517578,16.60300064086914,2.937999963760376,2.803999900817871,405.0,0.019999999552965164,99.79518127441406,86.3547592163086,20.9935359954834,50.57278823852539,30.114416122436523,26.64509391784668,31.724468231201172,1161.31005859375,6366.5,2.5230000019073486,0.8099789619445801,119.42500305175781,1.193901538848877,1.5258322954177856,591.75,1219.300048828125
2015-01-07,71.11000061035156,14.920999526977539,7.493778705596924,66.4400405883789,116.48482513427734,44.378665924072266,57.00415802001953,78.99673461914062,39.54533386230469,0.4593082368373871,14.063332557678223,84.86320495605469,57.6268424987793,2378300,52806000,30907000,6511100,2171600,23843200,9043000,5846800,29114100,321808000,44526000,3225800,13590700,71.29000091552734,15.064000129699707,7.534715812069716,66.6897312347644,116.5735974720954,44.99472302077873,58.07457750417916,79.0530111703794,39.74207642721869,0.4679472662846049,14.3186674118042,85.17742109556838,58.109608402813414,70.41999816894531,14.766500473022461,7.3179001775847015,65.38831961771791,114.90284739217591,44.07814900892397,56.36189879104869,77.9180553976408,38.91233661225231,0.45786838906051575,13.985333442687988,84.00548437133315,57.169485836675115,2025.9000244140625,48.650001525878906,16.510000228881836,2.871000051498413,2.7960000038146973,396.25,0.019999999552965164,99.59809112548828,86.33877563476562,21.071290969848633,50.887332916259766,30.765628814697266,26.93026351928711,32.559722900390625,1175.969970703125,6419.7998046875,2.515000104904175,0.8080155253410339,118.6729965209961,1.1875356435775757,1.5137982368469238,579.5,1210.5999755859375
2015-01-08,72.91999816894531,15.02299976348877,7.868277549743652,67.12100982666016,117.48565673828125,45.37036895751953,58.3545036315918,80.2254867553711,40.70868682861328,0.47658631205558777,14.041333198547363,88.91399383544922,58.58600616455078,2624200,61768000,33265000,7617800,2937700,16971100,7472200,5174200,29645200,283780000,51637500,5346100,15487500,73.05999755859375,15.156999588012695,7.906940893861699,67.55229102959487,117.92151315218983,45.75352817798254,58.86500886533447,80.30990873816567,40.84555137284614,0.47946600788081734,14.25333309173584,89.15178264941243,58.611410553823646,71.30999755859375,14.805500030517578,7.608251052701123,66.46273608632399,116.98524086345974,45.05482876743637,57.35818793760817,79.75649641338367,39.96448607329138,0.4643476906193853,14.000666618347168,85.53407668264873,57.80468792071584,2062.139892578125,48.790000915527344,16.35099983215332,2.927000045776367,2.806999921798706,394.25,0.017999999225139618,98.27908325195312,85.98661804199219,21.157682418823242,51.270477294921875,31.28977394104004,27.339738845825195,32.822689056396484,1196.1300048828125,6570.0,2.5929999351501465,0.8075587749481201,119.28900146484375,1.1836000680923462,1.5107566118240356,567.0,1208.4000244140625
2015-01-09,71.83999633789062,14.846500396728516,7.952425956726074,66.3189697265625,115.67767333984375,44.581520080566406,57.580535888671875,79.20307922363281,40.36652755737305,0.47850608825683594,13.77733325958252,88.08177947998047,58.50341033935547,1730300,51848000,23432000,4857100,1727000,15396200,8141700,4582200,23944200,209540000,70024500,3397600,14488400,73.12999725341797,15.143500328063965,8.020654704596959,67.25719424860148,117.07400232688373,45.670890454068214,57.72874858689746,80.66632657855457,40.905433177574835,0.48210570795201396,13.998666763305664,88.85457227729916,58.93535754395574,71.62999725341797,14.833999633789062,7.776548161767804,65.84228662304318,115.59695555598054,44.543956177881945,56.823007111991075,79.16555914322153,40.11846279147178,0.47178684583751546,13.663999557495117,87.38541396278896,58.039705232930366,2044.81005859375,48.36000061035156,16.38599967956543,2.946000099182129,2.7904999256134033,400.25,0.014999999664723873,99.35552215576172,86.41084289550781,21.062650680541992,51.5278434753418,31.186525344848633,27.208126068115234,32.698944091796875,1185.6800537109375,6501.10009765625,2.555999994277954,0.8114249110221863,119.79199981689453,1.1796069145202637,1.5087963342666626,563.75,1216.0
2015-01-12,71.12000274658203,14.570500373840332,7.820518493652344,65.74392700195312,115.03197479248047,44.19834899902344,57.16059112548828,78.19005584716797,39.861839294433594,0.4725067615509033,13.480667114257812,87.08818817138672,57.37910079956055,1337900,68428000,18692000,4351600,1344800,15455200,5797600,4030100,23651900,190732000,89254500,3051500,15176300,72.26000213623047,14.92549991607666,8.008526415612906,66.40976283573174,116.3556652415003,44.626583652381534,58.140441957895604,79.58764480262958,40.66592142925426,0.47994592777975453,13.631333351135254,88.31956411793563,58.02066589908453,70.75,14.46399974822998,7.7871625176345685,65.12348736037373,114.7091159538138,43.77762597732904,57.04531529603584,77.76796748036747,39.656544088642946,0.4681872465988932,13.283332824707031,86.54468367975696,57.05513906603274,2028.260009765625,46.06999969482422,16.53499984741211,2.7950000762939453,2.763000011444092,402.0,0.013000000268220901,99.92404174804688,86.71488952636719,21.062650680541992,51.464935302734375,30.932401657104492,27.17888641357422,32.40504837036133,1180.0899658203125,6501.39990234375,2.492000102996826,0.8222332000732422,118.21199798583984,1.187070369720459,1.5189489126205444,555.5,1232.699951171875
2015-01-13,70.58999633789062,14.737000465393066,7.77655029296875,65.35047149658203,113.8777847290039,44.20587158203125,57.127685546875,78.3682861328125,39.656532287597656,0.4717867970466614,13.616666793823242,87.52976989746094,57.16948699951172,2103800,82728000,24337000,5078100,2198500,21644700,3364800,4222100,35270600,236720000,67159500,3856500,17469000,72.95999908447266,15.074999809265137,8.140436084035976,66.50812043066409,116.55745791051467,44.85198097093474,58.296922328853995,79.95346856432788,40.98240791272693,0.48570522020291995,13.840666770935059,89.67831177820602,58.07784682013444,69.94999694824219,14.661499977111816,7.712112093761829,64.46520545346766,113.31279710513311,43.85276462159753,56.65834618946924,77.60851694044031,39.39991172517062,0.4684271904879456,13.394000053405762,86.48521851369968,56.60414468244417,2023.030029296875,45.88999938964844,17.125,2.943000078201294,2.678999900817871,385.75,0.023000000044703484,99.92404174804688,86.79496002197266,21.12312889099121,51.464935302734375,31.202415466308594,27.310489654541016,32.86909103393555,1180.6400146484375,6542.2001953125,2.4820001125335693,0.8150623440742493,118.3280029296875,1.1831519603729248,1.5170363187789917,548.0,1234.300048828125
2015-01-14,69.98999786376953,14.66349983215332,7.837952613830566,65.1235122680664,112.44107818603516,42.680755615234375,57.44053649902344,78.28387451171875,39.31438446044922,0.47370651364326477,12.845999717712402,87.75057220458984,57.00430679321289,1927100,110774000,20984000,10366700,2207900,49602300,3376100,5084300,29719600,155260000,173278500,4725600,23272100,70.4000015258789,14.795499801635742,7.8455337456626575,65.23700856463245,113.1675012825088,44.2058723148289,57.53934073780561,78.30263813467836,39.55389990539029,0.4751463611571105,13.013333320617676,87.87795747018731,57.09959020311035,68.9800033569336,14.324999809265137,7.581716720099293,63.761568254596675,111.5774570274976,41.52376914922522,56.57596171731974,76.76434308213284,39.02354684117765,0.4655474540168052,12.333333015441895,85.92473400858282,55.42897315532823,2011.27001953125,48.47999954223633,16.95599937438965,3.2330000400543213,2.552999973297119,381.0,0.02500000037252903,100.68207550048828,87.19515228271484,21.079931259155273,51.3448371887207,31.0277042388916,27.237377166748047,32.521060943603516,1177.06005859375,6388.5,2.4509999752044678,0.8173941373825073,117.79499816894531,1.1778285503387451,1.5170363187789917,537.75,1234.4000244140625
2015-01-15,70.29000091552734,14.34749984741211,7.681028842926025,64.32252502441406,112.44107818603516,41.31340789794922,57.42408752441406,77.14891815185547,38.903785705566406,0.4703468978404999,12.791333198547363,88.71019744873047,56.50885009765625,2839200,88384000,18372000,6683900,1819600,42458100,4055000,4331500,32750800,188932000,78247500,5888900,18759600,71.75,14.800000190734863,8.000945310954398,65.73377471105378,113.13520924312535,42.53049599804661,58.68389232088415,78.91231941908532,39.67365085178215,0.4799458047818981,13.050000190734863,88.82059455881635,57.58872088038618,70.16000366210938,14.340999603271484,7.660559926515323,64.30727081925872,111.88415750681338,40.9452748083824,57.41585802265194,77.08325978435822,38.84390766787277,0.47010691372416524,12.666666984558105,87.58072467375347,56.22300465752226,1992.6700439453125,46.25,17.072999954223633,3.1579999923706055,2.6110000610351562,380.0,0.023000000044703484,102.26639556884766,87.93942260742188,21.149044036865234,51.03030014038086,31.099180221557617,27.390914916992188,32.845882415771484,1154.7099609375,6498.7998046875,2.4110000133514404,0.8144648671150208,117.38999938964844,1.1785920858383179,1.5234380960464478,532.75,1264.699951171875
2015-01-16,71.7300033569336,14.536999702453613,7.870551109313965,63.97163009643555,112.77203369140625,42.01962661743164,58.198081970214844,78.60276794433594,39.553890228271484,0.478985995054245,12.871333122253418,89.82269287109375,57.88092041015625,2375300,69564000,15375000,10424800,1784800,29368900,4263300,4763700,35695300,181512000,54048000,6045500,17713100,71.8499984741211,14.53950023651123,7.877373838951667,64.32253506975307,112.96574903154904,42.07221665897998,58.36275993763612,78.65904448375872,39.58810391508497,0.4794659347495772,12.965999603271484,90.01801783606358,57.92538536453212,70.02999877929688,14.262499809265137,7.604459592607761,63.35373284124546,111.56134052608122,41.050462367282556,57.17706475166701,76.75494523357366,38.63860476496695,0.4681871945707524,12.643333435058594,88.02233666098665,56.52155769487505,2019.4200439453125,48.689998626708984,17.73900032043457,3.127000093460083,2.6540000438690186,387.0,0.017999999225139618,100.96253204345703,87.2911376953125,21.24407958984375,51.22475814819336,31.361248016357422,27.690717697143555,32.652549743652344,1176.6500244140625,6550.2998046875,2.434999942779541,0.8223684430122375,116.12999725341797,1.1637378931045532,1.5181187391281128,532.75,1276.9000244140625
2015-01-20,71.48999786376953,14.472000122070312,7.950155735015869,64.0555191040039,112.49762725830078,41.854339599609375,59.30966567993164,79.03423309326172,39.68220901489258,0.48042595386505127,12.795332908630371,89.69529724121094,57.861873626708984,1612000,61502000,12840000,5937300,1836100,23477700,6163300,3540600,36161900,140308000,67548000,6526800,16761000,71.98999786376953,14.668000221252441,7.978205070726894,64.45982238420893,114.02310034917814,42.365216716256064,59.367303588693,79.62515818835308,39.90461598298834,0.484985396328763,12.941332817077637,90.34070465855304,58.30017460016244,70.58000183105469,14.319499969482422,7.7765516241754975,63.4605062901178,111.67435235210701,41.6364649451102,58.354522294449055,78.03059431867767,38.98077767817599,0.474426606161297,12.469332695007324,88.74416131379876,57.41087045454454,2022.550048828125,46.38999938964844,17.94700050354004,2.8310000896453857,2.615499973297119,390.25,0.00800000037997961,102.30425262451172,87.49124145507812,21.330472946166992,51.13323974609375,31.313596725463867,27.815025329589844,32.29677200317383,1170.25,6620.10009765625,2.3980000019073486,0.8195378184318542,117.71199798583984,1.1597968339920044,1.5090012550354004,537.0,1294.199951171875
2015-01-21,71.54000091552734,14.862500190734863,7.988814353942871,65.12351989746094,112.30391693115234,41.98956298828125,59.482582092285156,78.52775573730469,39.280155181884766,0.48714515566825867,13.104666709899902,92.83744812011719,58.3573112487793,1787900,201302000,16451000,6613100,1682000,21842400,5195900,3598400,39081100,144780000,62295000,8293700,14276400,71.88999938964844,15.300000190734863,8.102528445179788,65.14640411952473,112.75590715379022,42.38774544256698,59.69666845537812,79.1186810802363,39.46834513036057,0.4883450480633372,13.245332717895508,92.94784524144576,58.4335340874937,70.37000274658203,14.36299991607666,7.8925362884066566,63.76566258172289,111.69050338840236,41.46365984911007,58.55213972824681,78.13380550868361,38.903778548040876,0.4744265937933229,12.633999824523926,89.69531241131799,57.81102495519046,2032.1199951171875,47.779998779296875,18.179000854492188,2.9739999771118164,2.615000009536743,388.0,0.019999999552965164,101.1217269897461,87.07512664794922,21.26999855041504,51.407779693603516,32.004512786865234,28.01976776123047,33.325382232666016,1166.25,6728.0,2.440000057220459,0.8165265321731567,118.64900207519531,1.1546944379806519,1.5147384405136108,536.75,1293.699951171875
