1,9,"tensor(0.0011, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0541, grad_fn=<MulBackward0>)","tensor(-0.0380, grad_fn=<AddBackward0>)","tensor(0.0910, grad_fn=<DivBackward0>)","tensor(0.0058, grad_fn=<MeanBackward0>)","tensor(0.0643, grad_fn=<StdBackward0>)"
1,10,"tensor(2.3644e-05, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0492, grad_fn=<MulBackward0>)","tensor(0.0457, grad_fn=<AddBackward0>)","tensor(0.0035, grad_fn=<DivBackward0>)","tensor(0.0001, grad_fn=<MeanBackward0>)","tensor(0.0372, grad_fn=<StdBackward0>)"
1,11,"tensor(0.0005, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0447, grad_fn=<MulBackward0>)","tensor(-0.0433, grad_fn=<AddBackward0>)","tensor(0.0874, grad_fn=<DivBackward0>)","tensor(0.0029, grad_fn=<MeanBackward0>)","tensor(0.0328, grad_fn=<StdBackward0>)"
1,12,"tensor(0.0006, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0404, grad_fn=<MulBackward0>)","tensor(-0.0808, grad_fn=<AddBackward0>)","tensor(0.1206, grad_fn=<DivBackward0>)","tensor(0.0032, grad_fn=<MeanBackward0>)","tensor(0.0264, grad_fn=<StdBackward0>)"
1,13,"tensor(-0.0005, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0413, grad_fn=<MulBackward0>)","tensor(0.1338, grad_fn=<AddBackward0>)","tensor(-0.0920, grad_fn=<DivBackward0>)","tensor(-0.0029, grad_fn=<MeanBackward0>)","tensor(0.0319, grad_fn=<StdBackward0>)"
1,14,"tensor(0.0035, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0417, grad_fn=<MulBackward0>)","tensor(-1.0170, grad_fn=<AddBackward0>)","tensor(1.0552, grad_fn=<DivBackward0>)","tensor(0.0194, grad_fn=<MeanBackward0>)","tensor(0.0184, grad_fn=<StdBackward0>)"
2,0,"tensor(0.0003, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0428, grad_fn=<MulBackward0>)","tensor(-0.0065, grad_fn=<AddBackward0>)","tensor(0.0490, grad_fn=<DivBackward0>)","tensor(0.0017, grad_fn=<MeanBackward0>)","tensor(0.0344, grad_fn=<StdBackward0>)"
2,1,"tensor(0.0020, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0429, grad_fn=<MulBackward0>)","tensor(-0.2231, grad_fn=<AddBackward0>)","tensor(0.2640, grad_fn=<DivBackward0>)","tensor(0.0112, grad_fn=<MeanBackward0>)","tensor(0.0423, grad_fn=<StdBackward0>)"
2,2,"tensor(0.0007, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0433, grad_fn=<MulBackward0>)","tensor(-0.0935, grad_fn=<AddBackward0>)","tensor(0.1362, grad_fn=<DivBackward0>)","tensor(0.0038, grad_fn=<MeanBackward0>)","tensor(0.0276, grad_fn=<StdBackward0>)"
2,3,"tensor(0.0002, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0456, grad_fn=<MulBackward0>)","tensor(0.0262, grad_fn=<AddBackward0>)","tensor(0.0193, grad_fn=<DivBackward0>)","tensor(0.0009, grad_fn=<MeanBackward0>)","tensor(0.0481, grad_fn=<StdBackward0>)"
