,JPM,JPM_vol,JPM_high,JPM_low,MSFT,MSFT_vol,MSFT_high,MSFT_low,NVDA,NVDA_vol,NVDA_high,NVDA_low,AVGO,AVGO_vol,AVGO_high,AVGO_low,LLY,LLY_vol,LLY_high,LLY_low,COST,COST_vol,COST_high,COST_low,MA,MA_vol,MA_high,MA_low,XOM,XOM_vol,XOM_high,XOM_low,UNH,UNH_vol,UNH_high,UNH_low,AMZN,AMZN_vol,AMZN_high,AMZN_low,CAT,CAT_vol,CAT_high,CAT_low,ADBE,ADBE_vol,ADBE_high,ADBE_low,^VIX,^VIX_vol,^VIX_high,^VIX_low,^TNX,^TNX_vol,^TNX_high,^TNX_low,^GSPC,^GSPC_vol,^GSPC_high,^GSPC_low,GLD,GLD_vol,GLD_high,GLD_low,TLT,TLT_vol,TLT_high,TLT_low,DX-Y.NYB,DX-Y.NYB_vol,DX-Y.NYB_high,DX-Y.NYB_low,XLK,XLK_vol,XLK_high,XLK_low,XLP,XLP_vol,XLP_high,XLP_low,XLI,XLI_vol,XLI_high,XLI_low,XLY,XLY_vol,XLY_high,XLY_low,XLV,XLV_vol,XLV_high,XLV_low,XLF,XLF_vol,XLF_high,XLF_low,XLE,XLE_vol,XLE_high,XLE_low
2015-10-01,46.7545051574707,16863200.0,47.09705747949855,46.08462828755746,38.93599319458008,28657900.0,39.05818586904805,38.185377246276026,0.587404191493988,489296000.0,0.6007708149769039,0.5703920304272955,9.34215259552002,45674000.0,9.553257424678224,9.140226300624283,71.55517578125,5350400.0,71.67278180261266,70.05989373045551,121.49720001220703,2657300.0,121.7409412046717,119.76585012546069,85.40375518798828,4496000.0,85.54494378647922,84.15183028358685,48.23741149902344,14397800.0,49.227434102156295,47.742405166701616,100.21208190917969,3768300.0,100.29801840885352,98.75114174512073,26.035999298095703,75370000.0,26.040000915527344,25.299999237060547,49.983558654785156,7933000.0,51.31096726401879,49.37807464942401,83.75,3407800.0,83.7699966430664,81.56999969482422,22.549999237060547,0.0,25.229999542236328,22.549999237060547,2.0420000553131104,0.0,2.0460000038146973,2.009999990463257,1923.8199462890625,3983600000.0,1927.2099609375,1900.699951171875,106.7300033569336,4278600.0,107.20999908447266,106.62999725341797,95.64146423339844,9069400.0,96.18992843970133,95.52559607922092,96.19000244140625,0.0,96.48999786376953,95.97000122070312,35.232749938964844,13518000.0,35.33973101971046,34.76024704821007,36.40279769897461,13766200.0,36.51079745471353,36.13280566635843,41.749847412109375,10529700.0,42.04338984903954,41.35566660724779,67.1506118774414,8362700.0,67.1595899497563,66.12733077794873,56.90023422241211,19853100.0,56.94275666153969,55.92212727643052,15.29478645324707,48512971.0,15.355506231781934,15.13286545973012,41.17866516113281,17445500.0,42.07852520473847,40.80932017524713
2015-10-02,46.6241569519043,20435100.0,46.66249229516266,44.87603663629085,39.77387237548828,41839000.0,39.77387237548828,38.333737406228614,0.6027149558067322,386144000.0,0.6027149558067322,0.5781688862087321,9.433175086975098,35207000.0,9.435469903467501,9.041560202965693,73.52088165283203,5616600.0,73.54608843650256,70.21949798721333,122.58980560302734,2591500.0,122.63183127400566,119.50531115484522,86.66506958007812,3543600.0,86.71213722398136,83.69998755202862,49.42282485961914,18811300.0,49.435854217685396,47.5665388747073,102.11991119384766,3521600.0,102.13709587265478,98.67380283965274,26.62700080871582,91956000.0,26.6299991607666,25.405000686645508,51.00045394897461,8782700.0,51.02374680339964,48.98217223503056,83.98999786376953,3402600.0,84.01000213623047,81.29000091552734,20.940000534057617,0.0,24.469999313354492,20.350000381469727,1.9889999628067017,0.0,2.065000057220459,1.906000018119812,1951.3599853515625,4378570000.0,1951.3599853515625,1893.699951171875,108.98999786376953,7730600.0,109.31999969482422,108.54000091552734,96.22087097167969,13000400.0,97.4954742715873,95.9273283624361,95.83000183105469,0.0,96.37999725341797,95.22000122070312,35.731990814208984,14917000.0,35.731990814208984,34.69782818184041,36.90420150756836,13196700.0,36.9196300385299,36.017080104774,42.278228759765625,12274600.0,42.278228759765625,41.08729427044128,68.11103057861328,8201800.0,68.11103057861328,66.01959262313657,58.08247375488281,23741800.0,58.09098083948247,55.896620221078805,15.315023422241211,75346063.0,15.315023422241211,14.829260535486515,42.87765884399414,19929800.0,42.90452095284954,40.63472398880231
2015-10-05,47.55189514160156,13471100.0,47.72057419514371,46.938520753447996,40.69906234741211,34369300.0,40.92599109834319,39.887350154908155,0.6177828907966614,482024000.0,0.6253168037575672,0.6034441027594863,9.2717866897583,39085000.0,9.550965780197334,9.251899982011505,72.72283172607422,5297400.0,74.32732376032878,71.90798552304832,124.44722747802734,2273000.0,124.57329166140538,122.7158648048889,88.79241943359375,3837600.0,88.83007212097091,87.11691434364705,50.02854919433594,18486700.0,50.250003506850646,49.364196195277735,102.82459259033203,3491200.0,103.41755903019623,101.51833418616849,27.18400001525879,67828000.0,27.295499801635742,26.799999237060547,53.701866149902344,10661900.0,53.93474738232488,51.63700405116425,85.83999633789062,4204800.0,86.30999755859375,84.48999786376953,19.540000915527344,0.0,20.420000076293945,19.139999389648438,2.055999994277954,0.0,2.059999942779541,2.01200008392334,1987.050048828125,4334490000.0,1989.1700439453125,1954.3299560546875,108.7699966430664,5490200.0,109.37999725341797,108.45999908447266,94.91533660888672,11362700.0,95.65692230279181,94.84580981910854,96.11000061035156,0.0,96.16999816894531,95.44999694824219,36.43630599975586,8568900.0,36.52545975780059,35.883566303351046,37.53675842285156,10515800.0,37.58304401802885,37.05848571011907,43.477561950683594,10410500.0,43.578203559087896,42.52984414013752,69.11634063720703,7018000.0,69.24200616323226,68.37131869844494,58.235557556152344,18389800.0,58.703343294484895,57.665706289400305,15.638866424560547,47975517.0,15.659106348225619,15.416225680154328,44.17374038696289,23807000.0,44.321479471616286,43.37460904184228
2015-10-06,47.57490539550781,12134800.0,47.8125892986204,47.24521604675181,40.80379104614258,27017200.0,41.1790989092906,40.341203678332086,0.6258031129837036,453216000.0,0.6284764266883578,0.608791006063007,8.95742416381836,115846000.0,9.255724037843821,8.53062478275019,70.70672607421875,5521200.0,72.6724385980009,68.95103162519742,124.73297119140625,2091000.0,124.97669953391919,123.85048350746291,88.40650939941406,3641700.0,89.28191487560547,88.2653135777991,50.73199462890625,18757900.0,51.16838368751019,49.670330582770404,99.73084259033203,4652000.0,102.78163126205838,98.54489647984136,26.874000549316406,90056000.0,27.575000762939453,26.666500091552734,54.97491455078125,9664100.0,55.231082618304676,53.62421934756929,85.1500015258789,3662900.0,86.0,84.83999633789062,19.399999618530273,0.0,20.31999969482422,18.81999969482422,2.0350000858306885,0.0,2.0769999027252197,2.0299999713897705,1979.9200439453125,4202400000.0,1991.6199951171875,1971.989990234375,109.86000061035156,7513900.0,110.26000213623047,109.62999725341797,95.32476043701172,5687800.0,95.4792552582725,94.56000105265149,95.45999908447266,0.0,96.16000366210938,95.4000015258789,36.48087692260742,9857900.0,36.56111359505348,36.30257622905418,37.28219985961914,9444000.0,37.59076170622933,37.26677132588485,43.43561935424805,11798600.0,43.70399905481092,43.376911494708565,68.60472869873047,9086000.0,69.34975094407383,68.28158668504564,56.8662109375,30431600.0,58.21854516297026,56.05821323550241,15.564654350280762,36684908.0,15.659107333326377,15.537666199605752,45.154170989990234,27466400.0,45.489939672504725,44.0931458470463
2015-10-07,47.63623809814453,12773100.0,48.326283237700075,47.35255004679836,40.84743118286133,27711500.0,41.32747512202161,40.10554539774995,0.6323646903038025,310152000.0,0.6386834821691485,0.617053793838897,9.074448585510254,37284000.0,9.143287234809698,8.858754102409371,70.55550384521484,5128000.0,71.27794434901108,69.21983298457404,124.35479736328125,2340800.0,125.4978265106188,123.90934058229224,89.74539184570312,3754300.0,89.83024955302373,88.82134493462819,51.585235595703125,18666300.0,51.64385776787299,50.49751776352019,100.0573959350586,4282000.0,100.38395726409594,98.48473238363901,27.097000122070312,76242000.0,27.100000381469727,26.450000762939453,54.633365631103516,8307700.0,56.44205910829698,53.678565845230075,80.6500015258789,14474800.0,83.0999984741211,79.0199966430664,18.399999618530273,0.0,19.729999542236328,18.329999923706055,2.062000036239624,0.0,2.0859999656677246,2.052999973297119,1995.8299560546875,4666470000.0,1999.31005859375,1976.43994140625,109.69999694824219,5355500.0,110.13999938964844,109.33999633789062,95.00801849365234,6712800.0,95.27066670710725,94.63722864284335,95.5,0.0,95.69999694824219,95.33000183105469,36.65025329589844,15218900.0,36.80180950750588,36.21340860203819,37.62162780761719,11944000.0,37.69105475474676,37.336207221725665,44.00593185424805,15540400.0,44.207215052123026,43.57819945992091,68.83809661865234,7794300.0,69.00863881202753,68.17385658716087,57.776268005371094,27466100.0,58.05694332036629,56.5855295539693,15.68609619140625,38597020.0,15.773804129709067,15.57140326666743,45.724979400634766,40003100.0,46.29579029304243,44.79154281850939
2015-10-08,47.63623809814453,13964600.0,47.72824353179194,47.099534373067996,41.41476821899414,33772700.0,41.47586455387154,40.58559939344305,0.6360101699829102,460068000.0,0.6377113742645959,0.6189980112802022,8.92529582977295,41409000.0,9.022434514189044,8.703482861829682,70.37069702148438,4595400.0,70.55550828884566,68.70740843332591,127.46450805664062,2370900.0,127.49812090392662,124.06063337541391,90.39600372314453,2970500.0,90.51857837493662,89.24566230529312,52.12583923339844,14344700.0,52.17794672618292,51.155360784196596,99.756591796875,3646500.0,100.49565734200452,98.74252557610659,26.658000946044922,93528000.0,26.969499588012695,25.99449920654297,55.766719818115234,6091600.0,56.030652264484786,54.22195841827436,82.26000213623047,4596000.0,82.4800033569336,80.19999694824219,17.420000076293945,0.0,19.020000457763672,16.34000015258789,2.1080000400543213,0.0,2.11299991607666,2.0490000247955322,2013.4300537109375,3939140000.0,2016.5,1987.530029296875,109.13999938964844,5038200.0,110.2699966430664,109.05999755859375,94.21232604980469,12882300.0,95.30153337797184,93.98058394782613,95.31999969482422,0.0,95.61000061035156,94.9800033569336,36.81966018676758,15374800.0,36.89098319616632,36.3293264001902,38.069034576416016,12447100.0,38.08446311018889,37.498193540279225,44.61817169189453,21823100.0,44.75236155204738,43.76271013366812,69.6818618774414,6341600.0,69.78060009215407,68.51496628723918,57.946372985839844,23182700.0,58.133489869828324,56.874714177728535,15.780548095703125,37237011.0,15.794041378677836,15.591640549966671,46.59798049926758,27071700.0,46.78601015443776,45.35563731467274
2015-10-09,47.48288345336914,12112000.0,47.9582481696428,47.21453311147256,41.11801528930664,28600600.0,41.49332326836745,40.95217951793051,0.6335800290107727,423248000.0,0.6386836431377056,0.6216715381049895,8.942126274108887,34479000.0,9.031616089565972,8.83733865529057,72.36160278320312,5115100.0,72.72282302351259,71.40395031522844,129.40591430664062,3715500.0,129.64964260460312,126.43908495082704,90.34886932373047,4733200.0,90.69774565337804,89.67940976719436,51.62431335449219,17384700.0,52.21701987831326,51.20746339048251,102.49801635742188,4485100.0,102.66989590003239,99.65347713169288,26.989999771118164,70748000.0,27.089500427246094,26.513500213623047,55.3475227355957,5573500.0,56.27127115206139,55.005965315019274,83.81999969482422,3774300.0,83.9000015258789,81.98999786376953,17.079999923706055,0.0,18.200000762939453,16.889999389648438,2.0989999771118164,0.0,2.138000011444092,2.0880000591278076,2014.8900146484375,3706900000.0,2020.1300048828125,2007.6099853515625,110.87000274658203,7907300.0,111.05000305175781,110.2300033569336,94.45954132080078,9038100.0,94.73763661740274,94.16599890487541,94.80999755859375,0.0,95.33999633789062,94.69000244140625,36.98011779785156,11376500.0,37.00686221454473,36.77506933451465,38.15388870239258,12459500.0,38.269601230284024,38.03046337923122,44.769134521484375,33291000.0,45.087833431481684,44.626555999147854,69.76264190673828,8352700.0,69.82547468551984,69.3676890982489,58.210052490234375,13890000.0,58.456706024905344,57.78478911783699,15.67934799194336,58339183.0,15.827775699193776,15.611881572325272,46.2957763671875,25985700.0,46.752421869699546,46.007015165254565
2015-10-12,47.32188034057617,10857400.0,47.54422654655764,47.0765305841278,41.02199935913086,19769100.0,41.08309568756104,40.58559511062947,0.6403848528862,227588000.0,0.6440303329647972,0.6296915412272152,9.001018524169922,24184000.0,9.023965222358843,8.854163448844638,66.73330688476562,26477400.0,67.83376592818536,65.77565423144443,129.1202392578125,1200100.0,129.83462458457052,128.66638239193034,91.12205505371094,2577900.0,91.29177771328776,90.34887564758812,51.65037536621094,9931800.0,51.83925634358827,51.27260347296761,105.28239440917969,5840000.0,105.76364396271805,101.88784757537609,27.50950050354004,55522000.0,27.541000366210938,26.989999771118164,54.72652053833008,4643500.0,55.52607017449527,54.58679301495266,83.91999816894531,2706600.0,84.83999633789062,83.2300033569336,16.170000076293945,0.0,17.809999465942383,16.149999618530273,2.0899999141693115,0.0,2.0899999141693115,2.0899999141693115,2017.4599609375,2893250000.0,2018.6600341796875,2010.550048828125,111.30999755859375,6257900.0,111.7300033569336,111.01000213623047,95.1780014038086,4241000.0,95.34794927044696,94.94625913497494,94.83999633789062,0.0,94.87999725341797,94.62000274658203,37.02469253540039,6343700.0,37.08709844088119,36.86421923534497,38.254188537597656,5652600.0,38.33904403416333,38.130763163327515,44.77751922607422,9030800.0,44.819452955693286,44.551073246925064,70.09474182128906,5489000.0,70.28324697021446,69.7985341192448,58.3631477355957,11074500.0,58.55025816923769,57.878347749196294,15.692840576171875,25312191.0,15.719828726906414,15.632120801222902,45.6981201171875,21746200.0,46.37636917260611,45.2817651029968
2015-10-13,47.1915283203125,15621900.0,47.65922712511574,47.007517497805864,40.92597961425781,19987800.0,41.135455065914314,40.63795461391689,0.6416001915931702,298444000.0,0.6454886273855985,0.6330941079255855,8.675185203552246,32475000.0,8.923768657493145,8.659122948666411,66.88449096679688,10104700.0,68.25376417467575,66.81728572236182,127.98551940917969,1493700.0,129.48995318383928,127.9350937540611,90.45259094238281,2415100.0,91.15033642197051,90.40544296393882,51.55917739868164,12326600.0,51.813195170106866,51.12278343434831,106.55428314208984,6655700.0,108.27303925109734,104.49177449997401,27.44499969482422,58760000.0,27.65999984741211,27.155000686645508,54.47036361694336,4724800.0,55.13795015220103,53.76396749202668,83.6500015258789,1992800.0,84.63999938964844,83.30999755859375,17.670000076293945,0.0,17.700000762939453,16.139999389648438,2.055000066757202,0.0,2.078000068664551,2.0439999103546143,2003.68994140625,3401920000.0,2022.3399658203125,2001.780029296875,111.86000061035156,5149600.0,111.87000274658203,111.27999877929688,95.3402099609375,6147200.0,95.4792576610112,94.86127246681684,94.76000213623047,0.0,94.9800033569336,94.54000091552734,36.944461822509766,8951800.0,37.16734106386366,36.81964999149036,38.022743225097656,10162600.0,38.238736763154016,37.96874484058357,44.29946517944336,10302500.0,44.71042338501934,44.28269104867104,69.7177734375,7581500.0,70.462795723767,69.62801328393716,57.63166809082031,17273300.0,58.847921047719154,57.57213150505608,15.571403503417969,42452020.0,15.740069571774779,15.571403503417967,45.221317291259766,20837800.0,45.8995713683487,45.09372869391913
2015-10-14,45.995452880859375,28989400.0,46.74683680329681,45.65042890504638,40.7426872253418,24697800.0,41.109265072828606,40.61176466295418,0.6649308204650879,612148000.0,0.6753811176974963,0.6415999256658258,8.98419189453125,33530000.0,9.007137863469225,8.595636409393643,66.57368469238281,9495500.0,68.88381255237086,66.40567795709305,125.93482971191406,3044900.0,128.39739017182353,125.3128960064143,89.60397338867188,2832500.0,90.69774313091725,89.37767892929293,52.21051788330078,14486000.0,52.41894289610013,51.31168097809263,104.90428161621094,5592200.0,107.42225964454035,103.84724369643352,27.241500854492188,71642000.0,27.612499237060547,26.983999252319336,54.88955307006836,4042700.0,55.16124392098694,54.0046137714099,83.80000305175781,2391200.0,84.7300033569336,83.4000015258789,18.030000686645508,0.0,18.780000686645508,17.299999237060547,1.9809999465942383,0.0,2.0420000553131104,1.9789999723434448,1994.239990234375,3644590000.0,2009.56005859375,1990.72998046875,113.80999755859375,10207800.0,113.94999694824219,112.30000305175781,96.17448425292969,9738100.0,96.21311090123395,95.24750362961818,93.93000030517578,0.0,94.76000213623047,93.8499984741211,36.873138427734375,12756100.0,37.09601764608299,36.775071027522266,37.58304977416992,10771200.0,38.107608162419965,37.49819430802771,43.82141876220703,11827900.0,44.38333781160922,43.75432223129046,69.0086441040039,7015900.0,69.96012073485184,68.85605118571321,57.5211067199707,21786200.0,58.4141621694651,57.35951109226403,15.44321346282959,44763838.0,15.605134449009023,15.422973537568483,45.610816955566406,15176700.0,45.778701298120836,45.01986591420728
2015-10-15,47.452232360839844,18147900.0,47.50590244997774,46.079804824769674,41.030723571777344,27189400.0,41.048180140233214,40.611775917336416,0.6666321754455566,526048000.0,0.680241871980415,0.6593412727957694,9.321501731872559,49316000.0,9.33068026642192,9.00178484514778,67.08611297607422,6408600.0,67.27092422869336,66.20406160095419,127.55695343017578,1697000.0,127.66620479705456,126.25423443746388,91.61235809326172,2896900.0,91.61235809326172,90.06599225710418,53.07025909423828,13640900.0,53.10282254427549,52.04115866359491,103.27145385742188,8012400.0,103.55505017420568,99.65347322318183,28.121999740600586,98740000.0,28.149999618530273,27.350000381469727,54.98269271850586,4547900.0,55.05255352415477,54.15209180210689,86.7699966430664,4381900.0,86.86000061035156,84.08999633789062,16.049999237060547,0.0,17.850000381469727,16.040000915527344,2.0230000019073486,0.0,2.0280001163482666,1.996000051498413,2023.8599853515625,3746290000.0,2024.1500244140625,1996.469970703125,113.29000091552734,14083900.0,113.98999786376953,112.94000244140625,95.70329284667969,6924300.0,96.14360964371761,95.61831891272494,94.37000274658203,0.0,94.58999633789062,93.80999755859375,37.345638275146484,8421900.0,37.36346901928261,37.006860938293435,37.92246627807617,5255600.0,37.94560760638781,37.66018710067431,44.29946517944336,13924800.0,44.324624775932676,43.77947992285479,69.90625762939453,5703200.0,69.91523569740724,68.86502773247796,58.80540084838867,22133300.0,58.80540084838867,57.146876792750845,15.794041633605957,55652525.0,15.814281558394711,15.517426159978587,46.430091857910156,19508200.0,46.450237158614165,45.24818469018268
2015-10-16,47.86623764038086,17456600.0,48.0349166514312,47.60555322548445,41.467124938964844,26450300.0,41.493311454595265,40.93471462047614,0.677082359790802,448396000.0,0.683401152600343,0.6671180873053975,9.260313034057617,19866000.0,9.32991613869474,9.17082249445061,68.47220611572266,5519800.0,68.48900422920298,67.17013120885936,127.80065155029297,1647500.0,128.56547505942078,127.14509220659271,92.06492614746094,3388300.0,92.11207411239342,91.14088646244763,53.72161102294922,14304400.0,53.73463541476367,53.05073806724131,103.1081771850586,4416500.0,103.85583186236545,101.90504665204604,28.538000106811523,86316000.0,28.547000885009766,28.015499114990234,54.08998107910156,8310000.0,54.98268430102028,53.6475116104864,88.66999816894531,5332100.0,89.04000091552734,86.18000030517578,15.050000190734863,0.0,16.860000610351562,15.050000190734863,2.0230000019073486,0.0,2.0329999923706055,2.005000114440918,2033.1099853515625,3595430000.0,2033.5400390625,2020.4599609375,112.48999786376953,7328000.0,113.44000244140625,112.43000030517578,95.73416900634766,8048300.0,96.15131206116389,95.6878217425678,94.54000091552734,0.0,94.7699966430664,94.37000274658203,37.41696548461914,7486300.0,37.44370990341554,37.19408625900357,38.2850456237793,6921900.0,38.323615501490764,37.945623637455085,44.07303237915039,13954700.0,44.45044243592706,43.88013461665104,70.2742919921875,5319200.0,70.30121935137852,69.83446247946031,59.33272933959961,17657000.0,59.417780690197525,58.822414747010015,15.888496398925781,36542235.0,15.915482965648584,15.807535114666809,46.490535736083984,20031200.0,46.71213918084889,45.85257214191294
2015-10-19,47.70524215698242,14510400.0,48.126936889791246,47.46755828858474,41.563133239746094,29387600.0,41.790065278241585,41.039449554679024,0.6758671402931213,294712000.0,0.6824290033184942,0.6680902140197854,9.098923683166504,18593000.0,9.27484474701044,8.97730937506712,67.4137191772461,5869900.0,68.29577040299628,66.7584840536808,128.7755889892578,1543700.0,128.91846599068464,127.68298582162825,92.15921783447266,4024100.0,92.39494327914406,91.4709035645432,52.75111770629883,14155800.0,53.519685883032196,52.60131486625225,103.752685546875,3707500.0,103.90737381443043,102.43783199438774,28.657499313354492,87508000.0,28.950000762939453,28.368999481201172,53.77170944213867,5712000.0,53.92696552062811,53.406870983119596,88.4000015258789,3353900.0,88.48999786376953,87.02999877929688,14.979999542236328,0.0,16.229999542236328,14.819999694824219,2.0280001163482666,0.0,2.055999994277954,2.0209999084472656,2033.6600341796875,3287320000.0,2034.449951171875,2022.31005859375,112.0199966430664,3959400.0,112.69000244140625,111.88999938964844,95.47154235839844,6238400.0,95.76509081167814,94.94625753379368,94.95999908447266,0.0,95.0,94.55000305175781,37.559608459472656,7092100.0,37.559608459472656,37.229744753367314,38.454742431640625,6284300.0,38.46245817054297,38.16932188878951,44.13172149658203,8112300.0,44.18204388254253,43.838182243490536,70.60639190673828,4928700.0,70.65126854315554,70.01396278066102,59.54536819458008,15694700.0,59.706963833647244,58.81391481037219,15.875000953674316,32690313.0,15.908734160850042,15.780547973582289,45.57052993774414,19500200.0,46.054037702084756,45.328776055573826
2015-10-20,47.93524932861328,11545100.0,48.16526433375721,47.59789418272214,41.69404983520508,30802200.0,41.72896296372651,41.039443658174534,0.674895167350769,264824000.0,0.6780545642019754,0.6678472776101593,9.170058250427246,21920000.0,9.183825689400011,8.994902347285555,65.34721374511719,7458000.0,67.48932833507835,65.21280323753516,129.9017791748047,1875700.0,130.17073311774988,128.7251377354941,92.09319305419922,2451600.0,92.24406075585033,91.52745356054345,52.64689636230469,12340100.0,52.79669917013872,52.23655612944783,103.4863052368164,3278400.0,104.47459132500371,102.85896291967327,28.04400062561035,86924000.0,28.649999618530273,27.763999938964844,54.5479850769043,6385800.0,55.26215136345497,53.18176679484048,86.83999633789062,2694200.0,88.6500015258789,86.41999816894531,15.75,0.0,16.34000015258789,14.720000267028809,2.071000099182129,0.0,2.0789999961853027,2.052999973297119,2030.77001953125,3331500000.0,2039.1199951171875,2026.6099853515625,112.7300033569336,4903200.0,113.08999633789062,112.37999725341797,94.88441467285156,6431300.0,94.99256219335409,94.66811963184652,94.8499984741211,0.0,94.94999694824219,94.58999633789062,37.46154022216797,5928900.0,37.5685212970001,37.30998058202765,38.431602478027344,6078400.0,38.501029417176426,38.36989127805722,44.425270080566406,11314700.0,44.56784539479248,43.89689615273788,70.51664733886719,5013800.0,70.830818134884,70.29224354071829,58.60978317260742,14802000.0,59.545361007932456,58.35462263160873,15.969462394714355,23941473.0,15.989702327735621,15.861514501176423,45.6981201171875,13756500.0,45.91301187083545,45.2347576919933
2015-10-21,47.58256149291992,12113400.0,48.272606537846684,47.574892668367625,41.196563720703125,25144300.0,41.88608326582758,41.11801081898641,0.6661460995674133,386280000.0,0.6831582638841094,0.6649309780836175,9.216717720031738,28197000.0,9.383459582155153,9.186887288770667,64.69197845458984,8955200.0,65.84283798121608,63.776324497818244,130.44815063476562,1797300.0,131.06168448251748,129.6917269199196,91.08434295654297,2899600.0,92.74385269477149,90.97119930665,52.24307632446289,10274900.0,52.85532691481447,52.17794444595064,101.50115203857422,5305600.0,103.81288131956943,99.06051472603576,27.78849983215332,66872000.0,28.262500762939453,27.625999450683594,54.08222198486328,8679400.0,55.81329044684626,54.01236118320483,86.12999725341797,2883000.0,87.56999969482422,85.87000274658203,16.700000762939453,0.0,16.700000762939453,14.40999984741211,2.0299999713897705,0.0,2.058000087738037,2.0179998874664307,2018.93994140625,3627790000.0,2037.969970703125,2017.219970703125,111.7300033569336,3908800.0,112.37000274658203,111.41000366210938,95.82686614990234,6603800.0,95.95818732185309,95.37882297002442,95.05000305175781,0.0,95.05999755859375,94.72000122070312,37.17625045776367,9417200.0,37.639839592111,37.13167529887514,38.43931198120117,14418900.0,38.70158821689055,38.362169315387995,44.433658599853516,16097800.0,44.93687296547902,44.374950737098,70.20245361328125,5012400.0,70.8577154391677,70.11269350174739,58.08247375488281,36068300.0,59.171146979484995,57.121380843258386,15.854766845703125,29215200.0,16.043674440404345,15.827778688667875,45.134033203125,14662100.0,45.71827265240235,45.087025784683675
2015-10-22,48.44895935058594,15295700.0,48.74798213590939,47.858585530537205,41.92100143432617,56637100.0,42.723987181902075,41.100562442445174,0.6902056932449341,306884000.0,0.6923929801710664,0.6729505842309842,9.586912155151367,34344000.0,9.608328491641744,9.271019733039775,64.66679382324219,10075500.0,65.38922804464801,63.137909179293146,132.91909790039062,2192400.0,133.07878777762906,130.33888549668126,92.4232406616211,4033400.0,93.10213117760452,91.61235164949706,53.988643646240234,14823500.0,54.034236463311515,52.53618321008079,97.8058090209961,10475000.0,102.29176327311359,94.59173710596549,28.195499420166016,155588000.0,28.457500457763672,27.833499908447266,55.63639450073242,13909200.0,57.16702695225102,53.22663546070746,88.45999908447266,3547100.0,88.83000183105469,86.55999755859375,14.449999809265137,0.0,15.920000076293945,14.449999809265137,2.0250000953674316,0.0,2.055000066757202,2.003000020980835,2052.510009765625,4430850000.0,2055.199951171875,2021.8800048828125,111.69000244140625,3436400.0,112.20999908447266,111.43000030517578,95.98915100097656,6934100.0,96.39084129095886,95.40978626563876,96.33999633789062,0.0,96.41999816894531,94.94000244140625,38.014278411865234,14236000.0,38.094515065396166,37.44370816491946,39.20299530029297,13590300.0,39.25699368131806,38.531870462773306,45.6749153137207,20908800.0,45.85103890094974,44.54268859657569,71.12702941894531,8227500.0,71.26167307406527,70.50767956261075,57.733734130859375,35524500.0,58.26106287540742,57.01078793312551,16.11113929748535,61204335.0,16.171859080673162,15.881751865796184,45.946598052978516,18740700.0,46.06075820713382,45.3623636620514
2015-10-23,48.97031784057617,16985200.0,49.21567049179633,48.68663276780211,46.1453857421875,135227100.0,47.19275663712742,45.60424538944366,0.6948234438896179,381776000.0,0.6994410313996574,0.6858313394362786,9.911221504211426,35498000.0,9.93110821375904,9.48901169971108,65.78406524658203,5679200.0,66.43090489514435,64.91041577376261,130.89361572265625,2273400.0,133.4654285544236,130.19603040808565,94.0921859741211,5240400.0,94.15818882253382,92.57411326685774,54.04726791381836,13215700.0,54.0602923038095,53.33731691280935,99.61906433105469,5497500.0,100.22063267261032,98.00343656803922,29.951499938964844,213854000.0,30.97249984741211,29.76799964904785,56.31930160522461,7942500.0,56.853059685765935,55.46372205815489,87.86000061035156,6744100.0,89.44000244140625,87.44000244140625,14.460000038146973,0.0,15.119999885559082,13.239999771118164,2.0829999446868896,0.0,2.0969998836517334,2.072000026702881,2075.14990234375,4108460000.0,2079.739990234375,2058.18994140625,111.5,4868400.0,111.83999633789062,110.95999908447266,95.17028045654297,7058200.0,95.37112848281971,94.89991151363253,97.06999969482422,0.0,97.19999694824219,96.1500015258789,39.075191497802734,16691700.0,39.226747754437596,38.8344815012055,39.14129638671875,13360200.0,39.44214544458047,38.92529985226798,45.84265899658203,13400900.0,46.01039713782031,45.549119648919245,71.47708892822266,7895100.0,72.17723446836615,71.10009222463297,58.96702194213867,26524200.0,59.273212095450845,58.09098041588604,16.286548614501953,45903498.0,16.29329525501789,16.165109085215075,45.83914566040039,15631000.0,46.26892919873244,45.436224233642086
