Date,ret_JPM,price_JPM,logret_JPM,rollret_14_JPM,rollret_21_JPM,rollret_69_JPM,sma_14_JPM,sma_21_JPM,sma_69_JPM,ema_14_JPM,ema_21_JPM,ema_69_JPM,momentum_14_JPM,momentum_21_JPM,momentum_69_JPM,macd_JPM,pricevshigh_14_JPM,pricevshigh_21_JPM,pricevshigh_69_JPM,vol_14_JPM,vol_21_JPM,vol_69_JPM,atr_14_JPM,atr_21_JPM,atr_69_JPM,range_JPM,volchange_14_JPM,volchange_21_JPM,volchange_69_JPM,volptile_14_JPM,volptile_21_JPM,volptile_69_JPM,zscore_14_JPM,zscore_21_JPM,zscore_69_JPM,rsi_14_JPM,rsi_21_JPM,rsi_69_JPM,cmo_14_JPM,cmo_21_JPM,cmo_69_JPM,williams_14_JPM,williams_21_JPM,williams_69_JPM,stoch_14_JPM,stoch_21_JPM,stoch_69_JPM,ptile_rank_14_JPM,ptile_rank_21_JPM,ptile_rank_69_JPM
2017-02-15,0.01150067296195556,71.90072631835938,0.01143504293632222,0.04426499114540605,0.08426098044442609,0.3443220334268473,68.95272118704659,68.34762318929036,66.1666647316753,69.3172160632122,68.87444732710145,65.51645308631753,0.04426499114540605,0.08426098044442609,0.3443220334268473,0.8907962991227691,0.9999999999986092,0.9999999999986092,0.9999999999986092,0.012650893669232485,0.011076428078900266,0.013680564667579092,1.0930254548177984,1.0299099695584093,1.1499705829068088,0.016778941758528936,0.01051018893984379,-0.20754842533631013,-0.004849859274072554,0.6428571428571429,0.47619047619047616,0.9420289855072463,2.1609475634720545,2.338686317085076,1.6345830865387552,66.00011213743545,71.35941837975139,71.23483582421366,32.0002242939381,42.71883678208982,42.469671670999595,0.0,0.0,0.0,95.87012207053226,96.4284966220944,98.74152676661572,1.0,1.0,1.0
2017-02-16,-0.0006624454647050637,71.85309600830078,-0.0006626649786512835,0.04141278030337214,0.07850839950002086,0.3026746943089922,69.15681457519531,68.59669167654855,66.40862080670786,69.65533338922401,69.14523357084684,65.69750002696615,0.04141278030337214,0.07850839950002086,0.3026746943089922,1.0136128117672456,0.999337554533905,0.999337554533905,0.999337554533905,0.012690250388930643,0.011119371267275895,0.0132919381492349,1.1247730736598842,1.0325556033763694,1.1392977420403059,0.014028546223173271,0.0031109833603197856,0.0038769888694925037,-0.028407198663749522,0.6428571428571429,0.47619047619047616,0.8695652173913043,1.7179754817375354,1.9786010367217173,1.6460839443486734,65.15166103212576,70.40262175589706,70.0002467647969,30.30332208327728,40.80524353454412,40.00049355264302,0.01000182637846556,0.008231966613121438,0.002865117141419184,92.66184223317896,93.56056277310056,97.70072686615924,0.9285714285714286,0.9523809523809523,0.9855072463768116
2017-02-17,-0.003313573504323486,71.61500549316406,-0.003319075546651,0.048820129004115476,0.08319325180736614,0.29557741200782006,69.3949225289481,68.85861060732887,66.645410510077,69.91662300308269,69.3697582910575,65.86657161173329,0.048820129004115476,0.08319325180736614,0.29557741200782006,1.0792924565146365,0.996026176091326,0.996026176091326,0.996026176091326,0.01225342721625248,0.010938886823581854,0.013318911795219315,1.0811208959318463,1.0057205548707169,1.1339740389304798,0.008644561124643398,-0.03442195065427489,-0.016231533182564317,0.0020293237661481722,0.2857142857142857,0.2857142857142857,0.8695652173913043,1.3248593335887882,1.651939491102018,1.615832462539834,68.61710285735967,71.91668839089328,69.51721577398993,37.23420573576349,43.833376805508465,39.03443157080622,0.05999814157833337,0.05202125856623875,0.02028899217870678,88.34561627072794,89.65544878732778,95.97273934426913,0.8571428571428571,0.9047619047619048,0.9710144927536232
2017-02-21,0.008644338247153716,72.23406982421875,0.008607189883790868,0.07538698245122233,0.08772586892370349,0.24933159865345234,69.75662013462612,69.13602629162017,66.85433655890866,70.2256159125675,69.63015024861761,66.0485001321095,0.07538698245122233,0.08772586892370349,0.24933159865345234,1.1678352877083995,0.9999999999986156,0.9999999999986156,0.9999999999986156,0.0108982462835424,0.010988216223033444,0.012301532050603433,1.016490013402157,1.0200817792154704,1.097425188860942,0.0075816110889927405,-0.11059607314699837,0.0045095447322160975,-0.0763861012264575,0.07142857142857142,0.3333333333333333,0.37681159420289856,1.4531823769139531,1.7968052149435763,1.820949115707706,79.9252452616268,72.62660514694414,68.04964586271282,59.85049054899683,45.25321031723109,36.09929174885117,0.0,0.0,0.0,97.99714196249549,98.23678655981595,99.19254729231847,1.0,1.0,1.0
2017-02-22,0.0005493319295672983,72.27375030517578,0.000549181102016609,0.07192459441856203,0.08780325192721183,0.19457053573466454,70.10301045009068,69.41381944928851,67.02494353142338,70.49870049824862,69.87047752648652,66.22636442278701,0.07192459441856203,0.08780325192721183,0.19457053573466454,1.227063181994012,0.9999999999986163,0.9999999999986163,0.9999999999986163,0.010965987184020866,0.010987064028104558,0.011120242535196107,0.9830416379958697,1.0234834775965445,1.0617898698949226,0.009664011711015467,0.0062157615744804495,-0.00010485732219855937,-0.09602783706517104,0.14285714285714285,0.2857142857142857,0.028985507246376812,1.2866903245577779,1.6455184480494895,1.7964031674043788,79.40355508236357,72.64344995383517,65.7842327774463,58.807110190974875,45.286899931004015,31.568465579152914,0.0,0.0,0.0,96.63856983157399,96.8991509987881,98.49497416010168,1.0,1.0,1.0
2017-02-23,0.0007688113614758851,72.32931518554688,0.0007685159774078406,0.07731398663588784,0.07566088879458932,0.19486536800407928,70.47377831595284,69.65608469645183,67.19589819424394,70.74278245655506,70.09400822276473,66.40073444459776,0.07731398663588784,0.07566088879458932,0.19486536800407928,1.263915702936913,0.9999999999986174,0.9999999999986174,0.9999999999986174,0.010719423683084242,0.010851872673817715,0.01111959028808382,0.9847434445809508,1.0000505055239863,1.0603545799531342,0.008998131455472305,-0.02248438711435896,-0.012304593287253751,-5.86540365664634e-05,0.07142857142857142,0.09523809523809523,0.014492753623188406,1.196886633173576,1.5066326588689045,1.7816657405001306,82.37648280094476,70.96157471958591,65.80623143840927,64.7529656298551,41.92314946338566,31.612462901071233,0.0,0.0,0.0,96.48241650654656,97.10346192396129,98.58900479137078,1.0,1.0,1.0
2017-02-24,-0.0087783697391699,71.69438171386719,-0.008817126608263132,0.0361325001309345,0.049982614121087954,0.1423700109585575,70.65236118861607,69.81860315232049,67.32539163119552,70.86966235753002,70.23949672195586,66.55198150944886,0.0361325001309345,0.049982614121087954,0.1423700109585575,1.2277351993486434,0.9912216302594596,0.9912216302594596,0.9912216302594596,0.00853457900550046,0.010808833650253804,0.010392054288552444,0.9099087465799239,0.9981592125379131,1.0335601432881998,0.008967093348537467,-0.20382109544112625,-0.003966045756116476,-0.06542830991812987,0.07142857142857142,0.047619047619047616,0.014492753623188406,0.6786202627800629,1.0431147920530075,1.5171660641935534,68.95349494827218,64.54687945981516,62.506002660337394,37.906989925242534,29.093758942492432,25.012005344751167,0.1547340375055953,0.122320176609506,0.05651159624396322,83.08249546489232,86.06935808952522,93.21394420760008,0.6428571428571429,0.7619047619047619,0.927536231884058
2017-02-27,0.0011068277684049832,71.77373504638672,0.001106215686155314,0.04218029141083046,0.04242060728042407,0.14579605497734738,70.85985456194196,69.95768810453869,67.45775106678839,70.99020538271093,70.37897293326776,66.7011744676613,0.04218029141083046,0.04242060728042407,0.14579605497734738,1.1917275470021451,0.9923187418844744,0.9923187418844744,0.9923187418844744,0.008291425843029833,0.010723489764486527,0.010381900676704244,0.9025393100139313,0.9871989269009501,1.0219368160687394,0.00785145097279786,-0.0284903522849711,-0.007895753466912958,-0.0009770553122864234,0.07142857142857142,0.047619047619047616,0.014492753623188406,0.6213240056213546,0.9910467888747372,1.5032514544185178,72.87518712991638,62.994489686197696,62.796777912293095,45.750374291248825,25.98897939570605,25.593555848799735,0.13539553657920927,0.10703272669343247,0.049448835044599335,84.75720382030609,87.44838904266226,93.88571375329472,0.6428571428571429,0.7619047619047619,0.927536231884058
2017-02-28,0.002100977228127965,71.92453002929688,0.002098773261920082,0.04497209078727171,0.04244811916205116,0.17727917817044592,71.08095387050084,70.09715198335194,67.61471729002137,71.11478200225572,70.51947812381586,66.85041319800756,0.04497209078727171,0.04244811916205116,0.17727917817044592,1.1619647120681975,0.9944035809642184,0.9944035809642184,0.9944035809642184,0.0082335877953837,0.01072349623271249,0.00985532736798225,0.9201142389868379,1.0068521728571227,1.0077153601521702,0.01357319928991364,-0.00697564553324137,6.031829289376844e-07,-0.05072031847728642,0.07142857142857142,0.09523809523809523,0.014492753623188406,0.615116418710036,0.9789274185119948,1.5318074931170644,73.95598255839214,63.020672913172554,65.79380765954211,47.911965148095014,26.04134584964858,31.587615345472564,0.09864662101243499,0.07798201545497525,0.03682954638107659,87.9396488395113,90.06895887140499,95.02600707853982,0.7857142857142857,0.8571428571428571,0.9565217391304348
2017-03-01,0.03288441686117283,74.28972625732422,0.03235529313299881,0.0888781884368246,0.08799210082200792,0.2063304049418735,71.51408222743443,70.38325827462333,67.79886936795884,71.53810790293153,70.8622279541348,67.06296499972143,0.0888781884368246,0.08799210082200792,0.2063304049418735,1.3140811107281962,0.9999999999986539,0.9999999999986539,0.9999999999986539,0.010731774455517679,0.012265798691507481,0.01049700980037498,1.0340654345726992,1.0729944227891894,1.0342389247744856,0.014636781719168209,0.30341410357397636,0.14382459091001776,0.06511020978130189,0.35714285714285715,0.6190476190476191,0.057971014492753624,2.044157855376457,1.9262796574379861,2.294593932306113,86.8729053397072,73.29240236394686,67.56810324560246,73.74581070810004,46.58480475139998,35.13620651689172,0.0,0.0,0.0,95.26177210492239,96.15768344449235,97.77973573995828,1.0,1.0,1.0
2017-03-02,-0.0155979535606523,73.1309585571289,-0.01572088159768184,0.05665144721819648,0.08873944162216296,0.19225131628528214,71.79414313180106,70.66709899902344,67.96977394214575,71.75048799015785,71.06847619077062,67.23633624423393,0.05665144721819648,0.08873944162216296,0.19225131628528214,1.3258480326174151,0.9844020464380226,0.9844020464380226,0.9844020464380226,0.011889007636503697,0.012210455253113548,0.010698290659127781,1.0635453076710937,1.0665690762709497,1.0460269111228677,0.020512257457841777,0.10783241725612625,-0.004512012612130301,0.019175066288459774,0.5714285714285714,0.5714285714285714,0.07246376811594203,1.0730514333244374,1.2493111989655112,1.8507797323910993,73.34631374205082,73.02302964823429,65.90234052943924,46.692627508002666,46.046059319805195,31.80468108332104,0.22120853304481145,0.16203909669607627,0.091365232942064,74.04822100953996,81.26295136380776,89.24954081275122,0.9285714285714286,0.9523809523809523,0.9855072463768116
2017-03-03,0.007162648359420043,73.65476989746094,0.007137118429113356,0.06666620998017603,0.09240711898790543,0.19556004241268843,72.12295695713588,70.96378871372768,68.14438048652981,72.00439224446492,71.30359380046974,67.41972006291311,0.06666620998017603,0.09240711898790543,0.19556004241268843,1.361743271701073,0.9914529721409516,0.9914529721409516,0.9914529721409516,0.011771451514178338,0.012227950143846414,0.010710317597714167,1.0850882489480287,1.047671559623881,1.0471179085079019,0.01045259901727383,-0.009887799379017848,0.0014327795622857131,0.0011241925434251065,0.5714285714285714,0.5714285714285714,0.08695652173913043,1.4453454257642973,1.3956660091262956,1.9954759854536583,76.26836767948416,73.57386327039713,66.13563967758213,52.536735382740545,47.1477265638211,32.271279379524564,0.14678984843575726,0.08879066526995265,0.050920017179935086,81.98459408456121,87.98360696000606,92.9119649276879,0.9285714285714286,0.9523809523809523,0.9855072463768116
2017-03-06,-0.009482624855527422,72.95632934570312,-0.009527871205895107,0.04276789858081531,0.08665309240264696,0.1769844522258841,72.33668681553432,71.24082510811942,68.3033735855766,72.13131719129669,71.45384248640005,67.5779088995773,0.04276789858081531,0.08665309240264696,0.1769844522258841,1.3186318250115647,0.9820513955442414,0.9820513955442414,0.9820513955442414,0.012065317160778629,0.012462120738423113,0.010800122952228788,1.0828209464014518,1.0820651692522718,1.0575209758375796,0.013272424336422842,0.02496426598252044,0.01915043746678524,0.008384938513288143,0.7142857142857143,0.6190476190476191,0.10144927536231885,0.7066304786698324,0.9737332727668305,1.7124688420551455,67.50256158323774,71.34562542149092,64.56808297322912,35.00512318817738,42.69125086465727,29.13616597004562,0.4158412307767611,0.21989471485330514,0.10693111832447504,64.90628207849703,76.07432382378175,87.52923716685567,0.7857142857142857,0.8571428571428571,0.9565217391304348
2017-03-07,-0.005548530451976563,72.55152893066406,-0.005563980724440081,0.02065617547241505,0.04852005502002599,0.16555604848270455,72.44156592232841,71.40069689069476,68.45272500964178,72.18734542321234,71.55363216315132,67.7200123290483,0.02065617547241505,0.04852005502002599,0.16555604848270455,1.2375361362344819,0.9766024534706581,0.9766024534706581,0.9766024534706581,0.011655899130405208,0.011020937702143949,0.01084020324973373,1.0425693590710077,1.0125229640095708,1.0522000872912687,0.009626925042795095,-0.033933466059585915,-0.11564508694220232,0.0037110964090154575,0.5714285714285714,0.38095238095238093,0.11594202898550725,0.13747583932249363,0.6696430424729963,1.5397856554561238,59.3718164624066,64.01602234056767,63.6323898878178,18.74363294579538,28.032044703350525,27.26477979879622,0.64986123033331,0.286651635513407,0.13939389118759304,44.491877278591815,70.15071667311659,84.31895061230345,0.7142857142857143,0.8095238095238095,0.9420289855072463
2017-03-08,-0.0021873975363937426,72.39282989501953,-0.0021897933848043956,0.006844208700774956,0.05116976993444511,0.16344936307259306,72.47671617780414,71.5685065133231,68.60011982572252,72.21474335278664,71.62992286604843,67.85352140237215,0.006844208700774956,0.05116976993444511,0.16344936307259306,1.1472368998906717,0.9744662356699003,0.9744662356699003,0.9744662356699003,0.01132401904801143,0.010954312984435052,0.010848904659293127,1.0556083889012047,1.0469165089210062,1.061119336435863,0.019186492901692154,-0.028473142970845355,-0.006045285756032914,0.0008026980084170354,0.5714285714285714,0.2857142857142857,0.13043478260869565,-0.10686835752297345,0.5061265864267075,1.462924716171279,53.42937561894822,64.91959083006826,63.40591179449913,6.858751258651836,29.839181682971304,26.81182361199525,0.7091941662289298,0.31282319694902044,0.15212068334571655,36.902809486410504,67.82840990804844,83.09894788467959,0.6428571428571429,0.7619047619047619,0.927536231884058
2017-03-09,0.003946705719545918,72.67854309082031,0.003938937907997238,0.011487982124307905,0.055926943117347694,0.175646872092468,72.53567668369838,71.75181143624442,68.75748935644178,72.2765833178578,71.72525197739134,67.99137916490966,0.011487982124307905,0.055926943117347694,0.175646872092468,1.0862076460112036,0.978312167135723,0.978312167135723,0.978312167135723,0.011353141515020213,0.010936578956207706,0.010798080891933902,1.0397341539156824,1.0495621381844802,1.0627834365629247,0.0108113778209845,0.0025717430256264606,-0.0016189083014648276,-0.00468469112369696,0.6428571428571429,0.23809523809523808,0.10144927536231885,0.18669046598713301,0.6105707631772282,1.5665687057856823,55.5676315345975,65.96466912953898,64.35735611508913,11.135263090033755,31.9293382817935,28.714712253588495,0.6023743442802222,0.26570532741379194,0.13430885611806734,45.102795168923905,72.0093659219438,84.95767201473993,0.7142857142857143,0.8095238095238095,0.9420289855072463
2017-03-10,-0.0031668710520398324,72.44837951660156,-0.00317189620030561,0.011636863220195526,0.06188923041620642,0.16301441913388448,72.5952033996582,71.95288049607049,68.90465976880944,72.2994894776903,71.79099084459227,68.11872203211021,0.011636863220195526,0.06188923041620642,0.16301441913388448,1.007653641797475,0.9752139786537625,0.9752139786537625,0.9752139786537625,0.011349044718177026,0.01071034351948264,0.010799260895419044,1.0754516583123401,1.054097569755401,1.0700836222207684,0.016104308067042914,-0.00036085138529873273,-0.020686124759027313,0.00010927900031054705,0.6428571428571429,0.047619047619047616,0.11594202898550725,-0.20416094326227366,0.38412262465173785,1.4678207725099666,55.6271159792047,68.07097717133732,63.513843203713904,11.254231979291365,36.141954366836664,27.02768643068437,0.709480652691689,0.3515127417457776,0.16725143118741578,38.49708692384221,66.3343702339745,81.65600032239661,0.5714285714285714,0.7142857142857143,0.9130434782608695
2017-03-13,0.0008761626267355105,72.51185607910156,0.0008757790203126548,0.003845640368302705,0.04770618597328968,0.14588405106560276,72.61504527500698,72.110106695266,69.03845082158628,72.32780502454514,71.85652404772948,68.24424014774748,0.003845640368302705,0.04770618597328968,0.14588405106560276,0.939688906823207,0.976068424694929,0.976068424694929,0.976068424694929,0.011128296200669368,0.010385644729988918,0.010671826417951858,1.0714843336407054,1.0344440268716877,1.0614434507367514,0.00930383612567105,-0.019450845686958984,-0.03031637490460315,-0.01180029621483103,0.5,0.047619047619047616,0.07246376811594203,-0.14488266187594587,0.35544730972356153,1.4761483353199345,52.02781576277603,65.33948281443924,62.59475716377977,4.055631546761557,30.678965654092305,25.189514351060858,0.6850227969293082,0.33939507806652114,0.17993350238103595,40.31886803624872,63.046383255561416,80.97837147681466,0.5714285714285714,0.7142857142857143,0.9130434782608695
2017-03-14,0.001642103331616962,72.63092803955078,0.0016407565541047562,0.00494201190427801,0.051838962325795324,0.12503196690662932,72.64055797031948,72.28056153796967,69.15543542392012,72.36822142654589,71.92692441062232,68.36957408752197,0.00494201190427801,0.051838962325795324,0.12503196690662932,0.8852300952772225,0.9776712299070066,0.9776712299070066,0.9776712299070066,0.011133776392994803,0.010334514990259074,0.010438319150357313,1.0714843418262308,1.0454045928895384,1.0474285129391445,0.00961648849599233,0.0004924556487906351,-0.004923116576692088,-0.021880722047890933,0.5,0.047619047619047616,0.057971014492753624,-0.01365125116610029,0.39350611334082686,1.4931931436638448,52.577490987757784,66.69161744575732,61.37249205907023,5.1549819966883215,33.38323491732615,22.74498414194133,0.6391437398519672,0.38348263654670134,0.16788254661303786,43.73624037054301,62.29033932506721,81.73791459342932,0.6428571428571429,0.7619047619047619,0.927536231884058
2017-03-15,0.002404021646909227,72.80553436279297,0.0024011366097392395,0.006584041007777319,0.04061257951726094,0.13036240827204315,72.67457362583706,72.41586739676339,69.27712404555169,72.4265298180455,72.00679804263784,68.4963158096811,0.006584041007777319,0.04061257951726094,0.13036240827204315,0.8464035525265814,0.9800215727072634,0.9800215727072634,0.9800215727072634,0.011146410735629698,0.010036777992640623,0.010426616678749322,1.105500134902762,1.033311181337838,1.0531238194741912,0.015480276314963843,0.0011347760354558645,-0.0288099633024953,-0.0011211068984789962,0.5,0.047619047619047616,0.057971014492753624,0.18689235221534914,0.5408805020736083,1.5374189586228502,53.378481499464705,64.22920716774536,61.82158042944865,6.756963020040026,28.458414362223905,23.643160882853646,0.5718669986286681,0.46286906678103346,0.17317611199236754,48.747452214116976,61.669620052525296,81.47063988240562,0.7142857142857143,0.8095238095238095,0.9420289855072463
