feature,avg_score,split_date,start_date
boll_Upper_8_XOM,0.002341341813703295,2022-01-01,2019-07-01
donchian_60_LLY,0.002324305453395522,2022-01-01,2019-07-01
atr_60_XOM,0.002313563308083075,2022-01-01,2019-07-01
donchian_60_JPM,0.0023037927321342888,2022-01-01,2019-07-01
zscore_60_NVDA,0.0023023149517319846,2022-01-01,2019-07-01
donchian_60_AMZN,0.00226729277434727,2022-01-01,2019-07-01
adx_60_UNH,0.0022574766242468647,2022-01-01,2019-07-01
sma_60_AVGO,0.0022463181512805204,2022-01-01,2019-07-01
macd_ADBE,0.0021995886168070045,2022-01-01,2019-07-01
atr_60_CAT,0.002115533110058934,2022-01-01,2019-07-01
adx_12_XOM,0.0020838643899201595,2022-01-01,2019-07-01
adx_60_AVGO,0.0020687852180274265,2022-01-01,2019-07-01
lag_60_COST,0.0020368394781768284,2022-01-01,2019-07-01
donchian_60_UNH,0.0020349249910022924,2022-01-01,2019-07-01
zscore_60_JPM,0.0019385145999704753,2022-01-01,2019-07-01
macd_COST,0.0019275810352855425,2022-01-01,2019-07-01
meanabsret_8_UNH,0.0018904943944575794,2022-01-01,2019-07-01
adx_8_AMZN,0.0018716363698328825,2022-01-01,2019-07-01
momentum_60_NVDA,0.0018556224479445178,2022-01-01,2019-07-01
adx_12_UNH,0.0018197129695227247,2022-01-01,2019-07-01
meanabsret_12_AMZN,0.0018096159670459248,2022-01-01,2019-07-01
donchian_8_UNH,0.0018041869488149588,2022-01-01,2019-07-01
boll_Lower_60_XOM,0.0017511530097811096,2022-01-01,2019-07-01
atr_12_UNH,0.001735234860181552,2022-01-01,2019-07-01
adx_8_LLY,0.0017278844623092964,2022-01-01,2019-07-01
macd_LLY,0.0016882314596728752,2022-01-01,2019-07-01
month,0.0016770575645221586,2022-01-01,2019-07-01
lag_12_UNH,0.0016548371982348577,2022-01-01,2019-07-01
atr_8_COST,0.00160005990899901,2022-01-01,2019-07-01
adx_60_XOM,0.001574163588524634,2022-01-01,2019-07-01
donchian_8_MA,0.00155279189390342,2022-01-01,2019-07-01
macd_AVGO,0.001552264973130661,2022-01-01,2019-07-01
donchian_12_MA,0.0015414451358831392,2022-01-01,2019-07-01
macd_CAT,0.0015168563572751982,2022-01-01,2019-07-01
lag_8_UNH,0.001498361370099704,2022-01-01,2019-07-01
meanabsret_60_AVGO,0.0014964419523046664,2022-01-01,2019-07-01
boll_Lower_60_UNH,0.0014670188734576524,2022-01-01,2019-07-01
boll_Upper_12_JPM,0.0014335254451203496,2022-01-01,2019-07-01
volptile_60_MSFT,0.0014176773850307195,2022-01-01,2019-07-01
adx_8_ADBE,0.00139919040939829,2022-01-01,2019-07-01
lag_60_CAT,0.001384656805617897,2022-01-01,2019-07-01
sma_8_JPM,0.0013732811157414332,2022-01-01,2019-07-01
atr_60_MA,0.0013703480747044154,2022-01-01,2019-07-01
vol_8_MA,0.0013633358153420255,2022-01-01,2019-07-01
stoch_60_LLY,0.001347392189093789,2022-01-01,2019-07-01
adx_12_AVGO,0.001342497487348234,2022-01-01,2019-07-01
ema_60_AMZN,0.0013354462442712795,2022-01-01,2019-07-01
macd_NVDA,0.0013211667832914483,2022-01-01,2019-07-01
adx_12_NVDA,0.0013200235697570103,2022-01-01,2019-07-01
stoch_60_JPM,0.0013180870404566915,2022-01-01,2019-07-01
momentum_60_ADBE,0.0013112869355275249,2022-01-01,2019-07-01
donchian_12_NVDA,0.0013094544836092328,2022-01-01,2019-07-01
price_LLY,0.0012823969081685784,2022-01-01,2019-07-01
price_UNH,0.0012622209634747198,2022-01-01,2019-07-01
meanabsret_60_CAT,0.001258775922856699,2022-01-01,2019-07-01
adx_8_AVGO,0.0012398758135028717,2022-01-01,2019-07-01
adx_60_ADBE,0.0012377936612156934,2022-01-01,2019-07-01
macd_MA,0.0012277208951854768,2022-01-01,2019-07-01
adx_8_MA,0.0012033756755497557,2022-01-01,2019-07-01
donchian_12_AVGO,0.0011918892010045368,2022-01-01,2019-07-01
adx_12_LLY,0.0011514511145114409,2022-01-01,2019-07-01
boll_Upper_12_COST,0.0011403240458768052,2022-01-01,2019-07-01
cmo_60_UNH,0.001106369822543514,2022-01-01,2019-07-01
adx_60_CAT,0.0011037259326569062,2022-01-01,2019-07-01
macd_AMZN,0.0010788724269524788,2022-01-01,2019-07-01
rollret_60_ADBE,0.0010764463905388274,2022-01-01,2019-07-01
vol_8_NVDA,0.0010664845494672945,2022-01-01,2019-07-01
williams_60_MSFT,0.0010646346299718417,2022-01-01,2019-07-01
volptile_60_MA,0.00103901282129119,2022-01-01,2019-07-01
volptile_12_NVDA,0.0010373477025729474,2022-01-01,2019-07-01
cmo_12_ADBE,0.0010341938082595275,2022-01-01,2019-07-01
meanabsret_8_MA,0.0010196487296574052,2022-01-01,2019-07-01
ema_8_UNH,0.0010167057852271343,2022-01-01,2019-07-01
atr_8_AVGO,0.001014670102693844,2022-01-01,2019-07-01
vol_8_CAT,0.0010076384541366932,2022-01-01,2019-07-01
vol_8_ADBE,0.0009981431412276782,2022-01-01,2019-07-01
adx_12_AMZN,0.0009825987254911425,2022-01-01,2019-07-01
ema_12_COST,0.0009759066245336401,2022-01-01,2019-07-01
vol_8_COST,0.0009688908993455952,2022-01-01,2019-07-01
atr_12_XOM,0.0009557980340802458,2022-01-01,2019-07-01
rsi_60_LLY,0.0009548920017849129,2022-01-01,2019-07-01
atr_60_COST,0.0009333923579601371,2022-01-01,2019-07-01
boll_Lower_8_NVDA,0.0009247484520624636,2022-01-01,2019-07-01
vol_8_XOM,0.0009146360866504907,2022-01-01,2019-07-01
volptile_60_XOM,0.0008636829597734408,2022-01-01,2019-07-01
donchian_8_COST,0.0008547673897219713,2022-01-01,2019-07-01
meanabsret_8_MSFT,0.0008473918416132939,2022-01-01,2019-07-01
ema_60_ADBE,0.0008194136172845262,2022-01-01,2019-07-01
adx_8_NVDA,0.0008075717013817588,2022-01-01,2019-07-01
sma_60_CAT,0.0008049795271086931,2022-01-01,2019-07-01
meanabsret_12_MSFT,0.0007956615127295546,2022-01-01,2019-07-01
boll_Lower_8_CAT,0.0007928358523767614,2022-01-01,2019-07-01
zscore_60_MSFT,0.0007906537455836324,2022-01-01,2019-07-01
vol_60_CAT,0.000789328885049256,2022-01-01,2019-07-01
vol_12_AMZN,0.0007867680931088273,2022-01-01,2019-07-01
vol_12_COST,0.0007692691858611705,2022-01-01,2019-07-01
atr_12_COST,0.0007668096955860069,2022-01-01,2019-07-01
meanabsret_60_UNH,0.0007617730182417444,2022-01-01,2019-07-01
meanabsret_60_MA,0.0007481673121709123,2022-01-01,2019-07-01
lag_12_AMZN,0.0007388426072455821,2022-01-01,2019-07-01
boll_Upper_60_COST,0.0007382482961286454,2022-01-01,2019-07-01
boll_Lower_60_LLY,0.0007331706665288371,2022-01-01,2019-07-01
atr_8_UNH,0.0007244232701148264,2022-01-01,2019-07-01
meanabsret_12_UNH,0.0007201725375217205,2022-01-01,2019-07-01
meanabsret_12_NVDA,0.0007165520439371697,2022-01-01,2019-07-01
boll_Lower_8_MA,0.0007163352394855188,2022-01-01,2019-07-01
meanabsret_8_XOM,0.0007150097767283457,2022-01-01,2019-07-01
stoch_12_COST,0.0007052531079807035,2022-01-01,2019-07-01
lag_60_AMZN,0.0007046430752737378,2022-01-01,2019-07-01
adx_8_JPM,0.0007016043279310222,2022-01-01,2019-07-01
