date,y_value
2020-01-31,0.18077007701551132
2020-02-03,0.17836726537813039
2020-02-04,0.17657969572383653
2020-02-05,0.24939141576397736
2020-02-06,0.25214422023907473
2020-02-07,0.24982164359309372
2020-02-10,0.33691246978080897
2020-02-11,0.3412693781394808
2020-02-12,0.3661857443278386
2020-02-13,0.36957434779096343
2020-02-14,0.36689777758145753
2020-02-18,0.36121944016651436
2020-02-19,0.34879461904842596
2020-02-20,0.3191055691755214
2020-02-21,0.31170439832732005
2020-02-24,0.31413852772710144
2020-02-25,0.3170675117477095
2020-02-26,0.3172687088819951
2020-02-27,0.31881430818952455
2020-02-28,0.3159571080245339
2020-03-02,0.31575137881328375
2020-03-03,0.28245165118889387
2020-03-04,0.26155919736102523
2020-03-05,0.23052174328585245
2020-03-06,0.23414466498187292
2020-03-09,0.18766548168690098
2020-03-10,0.18793299356611382
2020-03-11,0.19225400827440559
2020-03-12,0.11989028198668433
2020-03-13,0.12482292175720709
2020-03-16,0.08333174056257829
2020-03-17,0.08710902520954465
2020-03-18,0.07847606382498011
2020-03-19,0.07973883355480688
2020-03-20,0.08173570959663945
2020-03-23,0.07780434720767766
2020-03-24,0.07773953572827375
2020-03-25,0.075231475737466
2020-03-26,0.07658942496456322
2020-03-27,0.07626148531363386
2020-03-30,0.07637685728749719
2020-03-31,0.07662269842521033
2020-04-01,0.07537645624956518
2020-04-02,0.07696600251234359
2020-04-03,0.07367588351723177
2020-04-06,0.07407232870251153
2020-04-07,0.07316038303445943
2020-04-08,0.07343986277918897
2020-04-09,0.07263158401480431
2020-04-13,0.0703546414284998
2020-04-14,0.07203343827959804
2020-04-15,0.07166349042316283
2020-04-16,0.054916230442147655
2020-04-17,0.0555327905305126
2020-04-20,0.057985559674485404
2020-04-21,0.05606181975158122
2020-04-22,0.05587375634869386
2020-04-23,0.05560573587234359
2020-04-24,0.055581008103546416
2020-04-27,0.056131061176908685
2020-04-28,0.05151241659564455
2020-04-29,0.05196179328854687
2020-04-30,0.054016561381881545
2020-05-01,0.054205696885639275
2020-05-04,0.05350139787900155
2020-05-05,0.05494683062150726
2020-05-06,0.05502260063192927
2020-05-07,0.054157375742501755
2020-05-08,0.025839330549295925
2020-05-11,0.0828005199553839
2020-05-12,0.08422858243163525
2020-05-13,0.08364234328400483
2020-05-14,0.08480287957782365
2020-05-15,0.08315961386693996
2020-05-18,0.08365478365998988
2020-05-19,0.08253276985308082
2020-05-20,0.08374081064104165
2020-05-21,0.08386438235636996
2020-05-22,0.0821989773911718
2020-05-26,0.08265851294917868
2020-05-27,0.08157302011057335
2020-05-28,0.08151866781216856
2020-05-29,0.08216767900023116
2020-06-01,0.08193055546394783
2020-06-02,0.08159119643833776
2020-06-03,0.08272129042383794
2020-06-04,0.08076999850989826
2020-06-05,0.08107313321144975
2020-06-08,0.08103527253436857
2020-06-09,0.041803230557325224
2020-06-10,0.0440850859362969
2020-06-11,0.04420556567350852
2020-06-12,0.04405775347625647
2020-06-15,0.042261753833557
2020-06-16,0.042428908719219297
2020-06-17,0.04301978614464391
2020-06-18,0.04326640788309159
2020-06-19,0.04270964684934981
2020-06-22,0.032937256513362545
2020-06-23,0.03394036230481705
2020-06-24,0.029051950975845918
2020-06-25,0.02984984857657892
2020-06-26,0.030010998095228274
2020-06-29,0.028689985829123115
2020-06-30,0.028573531847282552
2020-07-01,0.028812136713690636
2020-07-02,0.028274283344284543
2020-07-06,0.029467732330829634
2020-07-07,0.02907107835418551
2020-07-08,0.028905575235248736
2020-07-09,0.02868182411573051
2020-07-10,0.028934471398481824
2020-07-13,0.028935156635642226
2020-07-14,0.028643691470474478
2020-07-15,0.028954497077632875
2020-07-16,0.029317617321689558
2020-07-17,0.028446596964146698
2020-07-20,0.028312153099979576
2020-07-21,0.01570901852065152
2020-07-22,0.016601243709806552
2020-07-23,0.01723534528701403
2020-07-24,0.016950338932181827
2020-07-27,0.017758240918119155
2020-07-28,0.01622042146443989
2020-07-29,0.017296047812286396
2020-07-30,0.016998661478647273
2020-07-31,0.016995549014512248
2020-08-03,0.01744957701322561
2020-08-04,0.04889750688264869
2020-08-05,0.05552374920308921
2020-08-06,0.09318046197858876
2020-08-07,0.09432765168914099
2020-08-10,0.09364787236143693
2020-08-11,0.09283515748861501
2020-08-12,0.09377574482970377
2020-08-13,0.09381041556944643
2020-08-14,0.0933273178781125
2020-08-17,0.09294142140686937
2020-08-18,0.09269742898071616
2020-08-19,0.10102678540176649
2020-08-20,0.10144935416199642
2020-08-21,0.11559547340310905
2020-08-24,0.11561813519505067
2020-08-25,0.11591834860459056
2020-08-26,0.11652364067209493
2020-08-27,0.11572198513721393
2020-08-28,0.11640724415115941
2020-08-31,0.1159969525964633
2020-09-01,0.07027445874813189
2020-09-02,0.06592906945385618
2020-09-03,0.06047142062828807
2020-09-04,0.06288075216778616
2020-09-08,0.053111211326543575
2020-09-09,0.05472228578298909
2020-09-10,0.05546714637450567
2020-09-11,0.05459690912931614
2020-09-14,0.04900830860970104
2020-09-15,0.04343554725424606
2020-09-16,0.033444877388235816
2020-09-17,0.04445292127483737
2020-09-18,0.04510665691884479
2020-09-21,0.047134560107194697
2020-09-22,0.048537027621358766
2020-09-23,0.048472561337733866
2020-09-24,0.06408470142158834
2020-09-25,0.07192680713292833
2020-09-28,0.12006687866609198
2020-09-29,0.12026621747437045
2020-09-30,0.12123363337922616
2020-10-01,0.12249480539685366
2020-10-02,0.12230597107000646
2020-10-05,0.12468686414763565
2020-10-06,0.1248086875720155
2020-10-07,0.12405361251201051
2020-10-08,0.1241481654097053
2020-10-09,0.11787410536540137
2020-10-12,0.10696792226828902
2020-10-13,0.1056611303107374
2020-10-14,0.1061778985041428
2020-10-15,0.09270837395811606
2020-10-16,0.0935211126999806
2020-10-19,0.09287923733681155
2020-10-20,0.09335902362041716
2020-10-21,0.09265107717228878
2020-10-22,0.06504021125402336
2020-10-23,0.057952004860186854
2020-10-26,0.023786064011928648
2020-10-27,0.025865949259454846
2020-10-28,0.02486512133249403
2020-10-29,0.025957162763643567
2020-10-30,0.025649635627762245
2020-11-02,0.024591546061586533
2020-11-03,0.02354676109825806
2020-11-04,0.02236653551347877
2020-11-05,0.02286509242196079
2020-11-06,0.02189247128228211
2020-11-09,0.022404016419431443
2020-11-10,0.021806929578075878
2020-11-11,0.022284498642863512
2020-11-12,0.022412561986038033
2020-11-13,0.021485273721893582
2020-11-16,0.016194382446382778
2020-11-17,0.01661916077569332
2020-11-18,0.016336385963128197
2020-11-19,0.016531667962443597
2020-11-20,0.015888483367162802
2020-11-23,0.015335948948163045
2020-11-24,0.01571948191193272
2020-11-25,0.0155502692026701
2020-11-27,0.016108253563128325
2020-11-30,0.01594559089597711
2020-12-01,0.015484342940285873
2020-12-02,0.016017849223790827
2020-12-03,0.015212108800826792
2020-12-04,0.016236241153491506
2020-12-07,0.016199469209551322
2020-12-08,0.016865166240441293
2020-12-09,0.016904293173322746
2020-12-10,0.01730485307782034
2020-12-11,0.01687738594652219
2020-12-14,0.025656615504975888
2020-12-15,0.025730850776892942
2020-12-16,0.026357220893457278
2020-12-17,0.02657493455118418
2020-12-18,0.026459132919100112
2020-12-21,0.026676004648858442
2020-12-22,0.026697693718277224
2020-12-23,0.046501630223394166
2020-12-24,0.04681837131003758
2020-12-28,0.0461394363318224
2020-12-29,0.04657615473874627
2020-12-30,0.047230025442577026
2020-12-31,0.0477228444286909
2021-01-04,0.04787021565146094
2021-01-05,0.04797704985396934
2021-01-06,0.047782536180050676
2021-01-07,0.04742074288879418
2021-01-08,0.04720322851857016
2021-01-11,0.04746200671502612
2021-01-12,0.047295756238500235
2021-01-13,0.048014508384411424
2021-01-14,0.04845437862420674
2021-01-15,0.04781648804345834
2021-01-19,0.04708331263888218
2021-01-20,0.04061588537372741
2021-01-21,0.04056684470680386
2021-01-22,0.03866854439349579
2021-01-25,0.03708962921755862
2021-01-26,0.038444568343229846
2021-01-27,0.03865575182585619
2021-01-28,0.03879040154761347
2021-01-29,0.04648340341305472
2021-02-01,0.06051639136831617
2021-02-02,0.06144097024650327
2021-02-03,0.06032103442044038
2021-02-04,0.061200846805480574
2021-02-05,0.06072464909745601
2021-02-08,0.061505185946679336
2021-02-09,0.06154454215606615
2021-02-10,0.061161567626113494
2021-02-11,0.060991156361862746
2021-02-12,0.0607976156568945
2021-02-16,0.05987360753367117
2021-02-17,0.06013459688555241
2021-02-18,0.060467554153828616
2021-02-19,0.06039134402199697
2021-02-22,0.06005384665277261
2021-02-23,0.05008762995220139
2021-02-24,0.052411710954439854
2021-02-25,0.0523205101910088
2021-02-26,0.036614368685952
2021-03-01,0.030850080862200216
2021-03-02,0.032294143965992846
2021-03-03,0.0334100732453727
2021-03-04,0.03221036294168707
2021-03-05,0.03316988572887033
2021-03-08,0.03250142101921058
2021-03-09,0.032675207142691294
2021-03-10,0.03219516541708628
2021-03-11,0.030498229570455386
2021-03-12,0.03049030089208621
2021-03-15,0.031325461576394355
2021-03-16,0.015980872495561238
2021-03-17,0.017551233313975675
2021-03-18,0.026863562817367063
2021-03-19,0.026926254842068238
2021-03-22,0.0330625281206111
2021-03-23,0.03393338823509464
2021-03-24,0.0338851194762811
2021-03-25,0.032791456638824074
2021-03-26,0.03287077876370461
2021-03-29,0.03350246663116654
2021-03-30,0.032731631075419626
2021-03-31,0.0320929414180259
2021-04-01,0.031317496911698134
2021-04-05,0.031783496683674625
2021-04-06,0.03197409433259772
2021-04-07,0.032096329673327
2021-04-08,0.031034534851265335
2021-04-09,0.030640470152553705
2021-04-12,0.04876907533904715
2021-04-13,0.04943695552159173
2021-04-14,0.049475780995336074
2021-04-15,0.049421456496114756
2021-04-16,0.04946545894820565
2021-04-19,0.04972097163046784
2021-04-20,0.04986367235007102
2021-04-21,0.050576087533177085
2021-04-22,0.05058343968412236
2021-04-23,0.050379801837277735
2021-04-26,0.05052583053216761
2021-04-27,0.05041923052263478
2021-04-28,0.05037170405197206
2021-04-29,0.050836756329678025
2021-04-30,0.05112238749638114
2021-05-03,0.05132190175019238
2021-05-04,0.051648406584621075
2021-05-05,0.0513243283502629
2021-05-06,0.03359079659563516
2021-05-07,0.027954678927366534
2021-05-10,0.018179900817824314
2021-05-11,0.018950855951923137
2021-05-12,0.0187557562947326
2021-05-13,0.01779359589933039
2021-05-14,0.01160249311005311
2021-05-17,0.012236652650936541
2021-05-18,0.01764980038745957
2021-05-19,0.017689395699159047
2021-05-20,0.018049790476906392
2021-05-21,0.017362221971371116
2021-05-24,0.017995230994898245
2021-05-25,0.01782151861898661
2021-05-26,0.018080090737348856
2021-05-27,0.017989303968505392
2021-05-28,0.018017175460032113
2021-06-01,0.017811049068432748
2021-06-02,0.018318262518858697
2021-06-03,0.01790022768714749
2021-06-04,0.017804950451299154
2021-06-07,0.017514669363307186
2021-06-08,0.017950010359547564
2021-06-09,0.017834668372018494
2021-06-10,0.017926133536304914
2021-06-11,0.014776782579424205
2021-06-14,0.017387881485201914
2021-06-15,0.033747925509813564
2021-06-16,0.04885370272390642
2021-06-17,0.049703424313366426
2021-06-18,0.049794922801580335
2021-06-21,0.049542441625121975
2021-06-22,0.04999057367200631
2021-06-23,0.04950701061621868
2021-06-24,0.04932742484620815
2021-06-25,0.049198839152052615
2021-06-28,0.04940071410383277
2021-06-29,0.04879076339256608
2021-06-30,0.0486078925865036
2021-07-01,0.048598326240593355
2021-07-02,0.04851096441334515
2021-07-06,0.04882153034097947
2021-07-07,0.049132106624215965
2021-07-08,0.04856234926786413
2021-07-09,0.04642787622544439
2021-07-12,0.04296811574416828
2021-07-13,0.033588589952133235
2021-07-14,0.018868592450039592
2021-07-15,0.01958845686478921
2021-07-16,0.01982226278459693
2021-07-19,0.028826667027449987
2021-07-20,0.028370967122182008
2021-07-21,0.028659824619881487
2021-07-22,0.028913274983341446
2021-07-23,0.028870957343123907
2021-07-26,0.029290907750031257
2021-07-27,0.02892853257779107
2021-07-28,0.02910811877871793
2021-07-29,0.0298365665624793
2021-07-30,0.02961239071764442
2021-08-02,0.029080699484988894
2021-08-03,0.029258398050913122
2021-08-04,0.028990355643000586
2021-08-05,0.028720112131582598
2021-08-06,0.028774497026450636
2021-08-09,0.028342951458564754
2021-08-10,0.028151806217718654
2021-08-11,0.028140813766770988
2021-08-12,0.028472817535203365
2021-08-13,0.028932874104614686
2021-08-16,0.02919577977452759
2021-08-17,0.02943543670968657
2021-08-18,0.055539666843994896
2021-08-19,0.055763632124627475
2021-08-20,0.05550819628029252
2021-08-23,0.05629000369848168
2021-08-24,0.056274189580673144
2021-08-25,0.05637967057118716
2021-08-26,0.05494305836972818
2021-08-27,0.052486854734010595
2021-08-30,0.05873198921728551
2021-08-31,0.05933978018347139
2021-09-01,0.07007540880964942
2021-09-02,0.06594327373732642
2021-09-03,0.06484488102677372
2021-09-07,0.06157627088461148
2021-09-08,0.0620032563309274
2021-09-09,0.06174704494775072
2021-09-10,0.06143691366348103
2021-09-13,0.06179684919007659
2021-09-14,0.05980481822951782
2021-09-15,0.055027764906208664
2021-09-16,0.05575889034391547
2021-09-17,0.05728785888669017
2021-09-20,0.0574294156204655
2021-09-21,0.05720683138676924
2021-09-22,0.05658344868432415
2021-09-23,0.051541969313888394
2021-09-24,0.029917274627902307
2021-09-27,0.030508358076648208
2021-09-28,0.030883158297785866
2021-09-29,0.0316422661430098
2021-09-30,0.021722748698751564
2021-10-01,0.022970512423917153
2021-10-04,0.022688965625056318
2021-10-05,0.023506344146655207
2021-10-06,0.02301320083107992
2021-10-07,0.016506501792159525
2021-10-08,0.016952391143639507
2021-10-11,0.019913069419733496
2021-10-12,0.019978786063880705
2021-10-13,0.019375326382263306
2021-10-14,0.01859674901341969
2021-10-15,0.0185226368290054
2021-10-18,0.017769607900350076
2021-10-19,0.018010532937691635
2021-10-20,0.017638074380809065
2021-10-21,0.021250770743010704
2021-10-22,0.021353686073012853
2021-10-25,0.021238081384607307
2021-10-26,0.03486033487292681
2021-10-27,0.03506119123558423
2021-10-28,0.0426019038619843
2021-10-29,0.05624083615149072
2021-11-01,0.05654659599218995
2021-11-02,0.05677311834447657
2021-11-03,0.05629742226809791
2021-11-04,0.05735015430958869
2021-11-05,0.05691676831873564
2021-11-08,0.056506663646340605
2021-11-09,0.0579005995634211
2021-11-10,0.05716690327335541
2021-11-11,0.05631862022473831
2021-11-12,0.05786844373679306
2021-11-15,0.05678792663809076
2021-11-16,0.05647442154708671
2021-11-17,0.05554037780015532
2021-11-18,0.056571793826016605
2021-11-19,0.05760231178707161
2021-11-22,0.05756992010255751
2021-11-23,0.05611029247208069
2021-11-24,0.05715847212729635
2021-11-26,0.05647754009273276
2021-11-29,0.05723810516069206
2021-11-30,0.05764308540492663
2021-12-01,0.05749706421866196
