Date,ADBE,AMZN,AVGO,CAT,COST,JPM,LLY,MA,MSFT,NVDA,UNH,XOM,total_exposure
2023-08-22,0.33200443,0.07124473,0.11317159,0.14209044,0.26799917,0.069018476,0.18350466,0.24427852,0.109522045,0.11910033,0.1586917,-0.15807007,1.9686961
2023-08-23,0.2536059,0.055854265,0.12014878,0.16927606,0.27593014,0.08629859,0.1495883,0.14612001,0.095914125,0.18960762,0.1497429,-0.16274013,1.8548268
2023-08-24,0.2676487,0.060803134,0.11718294,0.17108369,0.27687764,0.08583496,0.15852576,0.16013056,0.095249474,0.18198332,0.14767069,-0.16250964,1.8855004
2023-08-25,0.29086894,0.06541381,0.11829485,0.1659314,0.2745017,0.08247792,0.16909254,0.18416993,0.10479447,0.16007979,0.15124479,-0.16351314,1.9303833
2023-08-28,0.28506953,0.06390331,0.11889891,0.16690022,0.27404672,0.08340794,0.16591443,0.17728662,0.10454363,0.1640793,0.15138811,-0.16352886,1.9189675
2023-08-29,0.27395684,0.061053783,0.11968845,0.16793808,0.2748296,0.08441194,0.16013439,0.1657643,0.10190976,0.17324412,0.1508527,-0.16323663,1.8970206
2023-08-30,0.29486778,0.06619097,0.117836505,0.16383818,0.27507794,0.080762215,0.1708438,0.1901347,0.10448554,0.15726745,0.15112817,-0.16337278,1.935806
2023-08-31,0.27871668,0.061685488,0.120311886,0.16654551,0.2740794,0.08373363,0.16225205,0.17070472,0.1043151,0.16812637,0.15198834,-0.16346584,1.905925
2023-09-01,0.2959363,0.0662771,0.1184417,0.16487697,0.27282986,0.08223048,0.17135596,0.18910572,0.10748368,0.15405838,0.15244104,-0.16360697,1.938644
2023-09-05,0.262177,0.055190068,0.12295884,0.16389048,0.27291143,0.08422727,0.15247554,0.15628822,0.102442265,0.1767343,0.15411094,-0.16388842,1.8672948
2023-09-06,0.27429914,0.057902016,0.123046026,0.16201428,0.27155975,0.08288956,0.15835172,0.16829212,0.106961265,0.16557014,0.15538925,-0.16391589,1.8901911
2023-09-07,0.3130135,0.06929678,0.11726935,0.15805885,0.26953572,0.07873224,0.17856531,0.21029544,0.11233616,0.13574785,0.1548401,-0.16307501,1.9607662
2023-09-08,0.31215644,0.06920518,0.11648153,0.15610623,0.2729897,0.076356925,0.17817885,0.21292903,0.107941404,0.13985415,0.15305778,-0.16279104,1.9580483
2023-09-11,0.31542438,0.06978968,0.11654192,0.15579414,0.27058908,0.07692569,0.17948441,0.21527103,0.110941164,0.13460614,0.15434766,-0.16276635,1.9624815
2023-09-12,0.31723282,0.07006988,0.11518903,0.15242481,0.2725261,0.07421881,0.18007779,0.22152986,0.107511446,0.13468078,0.15320536,-0.16227178,1.9609383
2023-09-13,0.31951523,0.07043497,0.115940705,0.15402882,0.26856083,0.076483846,0.18104704,0.22031216,0.112650186,0.12886636,0.1552964,-0.16255046,1.9656869
2023-09-14,0.32055843,0.07064937,0.1154768,0.15296686,0.26876712,0.0757187,0.18138762,0.22255073,0.11205553,0.12812646,0.15510471,-0.16237694,1.9657395
2023-09-15,0.32074004,0.070515275,0.11595528,0.15467276,0.26540655,0.077918604,0.18143623,0.21987116,0.115626805,0.12461385,0.15666933,-0.16264635,1.9660723
2023-09-18,0.33105078,0.07204711,0.1110602,0.1436768,0.26451766,0.07174815,0.18483488,0.24209598,0.11092832,0.11355016,0.15599185,-0.16056356,1.9620656
2023-09-19,0.3252333,0.07144354,0.11344768,0.14832382,0.26846462,0.07301463,0.18291514,0.23218718,0.11032772,0.1233225,0.15483515,-0.16159196,1.9651072
2023-09-20,0.32699114,0.07168602,0.11293356,0.14718427,0.26745012,0.07270661,0.18351345,0.23480193,0.110797204,0.120597355,0.1552056,-0.16133487,1.965202
2023-09-21,0.32539317,0.07154315,0.112972856,0.14734028,0.26935676,0.072285116,0.18287507,0.23396099,0.10883951,0.12396205,0.15433913,-0.16134672,1.9642148
2023-09-22,0.33241707,0.07166703,0.11229022,0.14265075,0.2657745,0.070191294,0.18449134,0.24375585,0.11104718,0.11523812,0.15782493,-0.15924674,1.9665949
2023-09-25,0.32706487,0.0720215,0.11221574,0.14602406,0.268949,0.07180906,0.1832685,0.23710452,0.108617336,0.12199251,0.15438305,-0.16097015,1.9644203
2023-09-26,0.33057946,0.07230265,0.1110429,0.14346853,0.26637614,0.07114303,0.18434142,0.24257988,0.10947549,0.11613259,0.1554516,-0.1603263,1.9632199
2023-09-27,0.33029175,0.07234699,0.1111183,0.14351556,0.2670755,0.07107933,0.18419668,0.24256344,0.1089224,0.11710891,0.1552464,-0.16026749,1.9637327
2023-09-28,0.32851171,0.071958475,0.11194302,0.14543892,0.2669013,0.071857795,0.1838769,0.2382245,0.11017203,0.118561834,0.15515383,-0.16097699,1.9635774
2023-09-29,0.32599485,0.07172467,0.11269377,0.14705525,0.2688012,0.07217774,0.18297406,0.23463312,0.10927716,0.12294724,0.15446872,-0.1613057,1.9640534
2023-10-02,0.328027,0.071929306,0.11209752,0.14572588,0.26739353,0.07189356,0.18369906,0.23761117,0.10991026,0.119522646,0.1549888,-0.16103,1.9638288
2023-10-03,0.3283271,0.07206811,0.11194973,0.14541905,0.26757526,0.071781665,0.18376262,0.23840205,0.109632164,0.119393446,0.1549142,-0.1609262,1.9641517
2023-10-04,0.32754934,0.07195935,0.11223462,0.1458708,0.2682965,0.071870886,0.18352424,0.23740102,0.10921637,0.120828554,0.15469176,-0.16100615,1.9644494
2023-10-05,0.32308853,0.07128567,0.11348857,0.14869401,0.2707013,0.07261593,0.182002,0.23075359,0.10811726,0.12752804,0.1537883,-0.16163854,1.9637016
2023-10-06,0.32313982,0.07129864,0.113487154,0.14865565,0.27073187,0.07260482,0.18202232,0.23086068,0.10809752,0.12749964,0.1537891,-0.16163236,1.9638195
2023-10-09,0.3208531,0.07093377,0.11402756,0.14987728,0.2719911,0.07296912,0.18121119,0.22778161,0.10730731,0.13084501,0.15331244,-0.16183433,1.9629439
2023-10-10,0.31694508,0.070085205,0.11498536,0.15221614,0.2729006,0.07392827,0.17986865,0.22168233,0.10697462,0.13532363,0.15294036,-0.16226989,1.9601202
2023-10-11,0.31886744,0.07042726,0.114641085,0.15122432,0.2721936,0.073555954,0.1805953,0.22428863,0.10751497,0.13286257,0.15325417,-0.16211127,1.9615365
2023-10-12,0.31519148,0.069757126,0.1152118,0.1528688,0.27375132,0.07409293,0.17921226,0.21967286,0.1061472,0.13770078,0.1525445,-0.16234986,1.9585009
2023-10-13,0.3049454,0.068004645,0.11710006,0.15906323,0.27498433,0.07765984,0.1752092,0.20403473,0.105660066,0.14822505,0.15184286,-0.16313356,1.949863
2023-10-16,0.31085938,0.06903654,0.116438344,0.15625052,0.2739005,0.07617341,0.17760284,0.21194635,0.10692437,0.14187491,0.15257275,-0.16283715,1.9564172
2023-10-17,0.31225425,0.06926567,0.11618675,0.1554029,0.2737228,0.07569515,0.17815346,0.21408099,0.10699224,0.14042147,0.1526782,-0.1627272,1.9575813
2023-10-18,0.3141071,0.069591895,0.11601807,0.15465134,0.27310756,0.07542864,0.17889531,0.21631315,0.107701614,0.13814306,0.1530329,-0.16261949,1.9596101
2023-10-19,0.31893224,0.07041194,0.11516255,0.15215027,0.271424,0.074405015,0.18072729,0.22292079,0.10893299,0.1320893,0.1537959,-0.16227743,1.9632297
2023-10-20,0.31412017,0.06959485,0.116511345,0.15578473,0.2718804,0.076530635,0.17895253,0.21455362,0.10952816,0.13700159,0.15371971,-0.16279304,1.9609709
2023-10-23,0.3158421,0.06986521,0.11575718,0.1538257,0.272457,0.07510835,0.17957479,0.21858566,0.10820116,0.13593814,0.15334232,-0.16250522,1.9610028
2023-10-24,0.3138364,0.06950614,0.1158158,0.154287,0.27356577,0.075046524,0.17877035,0.21671227,0.10685557,0.1388054,0.1527378,-0.16254553,1.9584845
2023-10-25,0.30977932,0.06881,0.11642328,0.15643255,0.27442294,0.07612815,0.17717217,0.21102902,0.10612892,0.14332594,0.15225402,-0.16284493,1.9547513
2023-10-26,0.32205895,0.07109127,0.11381526,0.14920253,0.2714886,0.07278758,0.1816978,0.22950047,0.107569575,0.12918623,0.1535483,-0.16169426,1.9636409
2023-10-27,0.3207361,0.07080541,0.1141393,0.15003344,0.2717422,0.073073015,0.18123703,0.2273208,0.10754928,0.1306974,0.15342286,-0.16186535,1.9626222
2023-10-30,0.32488704,0.07186868,0.1125678,0.14680752,0.27128094,0.0718734,0.18242714,0.2353405,0.10659672,0.12626594,0.15350413,-0.16108042,1.9645002
2023-10-31,0.3237449,0.07171891,0.112840995,0.1474491,0.27199543,0.07203199,0.18201955,0.23381671,0.10616188,0.12805724,0.15322608,-0.1612141,1.9642768
2023-11-01,0.3249555,0.07191321,0.112455994,0.14664342,0.271375,0.071798675,0.18241379,0.23570675,0.10636344,0.1262825,0.15344012,-0.16102412,1.9643724
2023-11-02,0.32248658,0.07156527,0.11298166,0.14790642,0.27295673,0.072099194,0.18152718,0.23261826,0.105225,0.13015422,0.1528062,-0.16124818,1.9635749
2023-11-03,0.3236255,0.07174157,0.112658605,0.14719181,0.27237466,0.071889445,0.18191503,0.23433489,0.10546529,0.12849657,0.15302223,-0.16110583,1.9638214
2023-11-06,0.32155123,0.0713574,0.113291755,0.14853096,0.27327028,0.07231004,0.1812412,0.23106425,0.10517933,0.131342,0.15270792,-0.16138099,1.9632274
2023-11-07,0.32083455,0.07123613,0.11352767,0.14898404,0.2736433,0.07246724,0.18100826,0.2299636,0.10506833,0.13236022,0.1525954,-0.16146609,1.9631548
2023-11-08,0.31856984,0.0707476,0.11409955,0.15029475,0.27435803,0.072920084,0.1802531,0.22652614,0.10472574,0.13515386,0.15230702,-0.1617191,1.9616749
2023-11-09,0.31830087,0.07066412,0.114203036,0.15048921,0.2743752,0.07300608,0.18018514,0.22602142,0.104770705,0.1354141,0.15231007,-0.16175681,1.9614966
2023-11-10,0.31986433,0.071016766,0.113777116,0.14948308,0.27407265,0.07264226,0.18070437,0.22863907,0.10474669,0.13364828,0.15243803,-0.1615397,1.9625723
2023-11-13,0.30730605,0.068231195,0.11593799,0.1558053,0.27651948,0.07517768,0.17617837,0.21055761,0.10270225,0.1473813,0.15099694,-0.16261476,1.9494088
2023-11-14,0.30806103,0.06834158,0.11594908,0.155575,0.27625275,0.07511036,0.17651334,0.21132551,0.10310109,0.14643237,0.15118024,-0.16259883,1.9504414
2023-11-15,0.2956491,0.06606888,0.11702013,0.16107517,0.27802035,0.07821402,0.17141427,0.19507825,0.10026639,0.15913121,0.14971092,-0.16288555,1.9345342
2023-11-16,0.29496646,0.06595619,0.1172241,0.16163427,0.27785525,0.07865565,0.17112978,0.1937578,0.10059758,0.15956627,0.14981407,-0.16296169,1.9341192
2023-11-17,0.3000103,0.066941425,0.117064744,0.15995967,0.27696234,0.077751495,0.17324954,0.1995748,0.102398135,0.15434012,0.15057293,-0.16297622,1.9418018
2023-11-20,0.29539347,0.066086814,0.11745109,0.16206598,0.2772013,0.07911383,0.1712979,0.19333199,0.10170221,0.15861939,0.15020537,-0.16305274,1.9355221
2023-11-21,0.2957682,0.066147394,0.11732288,0.16167277,0.27743214,0.078783736,0.17145747,0.1941987,0.101379424,0.15849723,0.15009388,-0.16301489,1.9357687
2023-11-22,0.2987154,0.06669709,0.117201164,0.16057873,0.27703428,0.07815348,0.1727128,0.1977835,0.10222772,0.1555424,0.15047932,-0.16300875,1.9401345
2023-11-24,0.29853648,0.066662565,0.11724098,0.16071418,0.27698672,0.07825737,0.17264085,0.19745986,0.10228451,0.15565576,0.1504973,-0.16302294,1.9399595
2023-11-27,0.29739177,0.06642632,0.11721456,0.16093001,0.27737564,0.07830837,0.17216952,0.19639856,0.10159138,0.15700395,0.15022352,-0.16297963,1.9380132
2023-11-28,0.2985324,0.066629216,0.117125615,0.16043118,0.27726033,0.07800002,0.17265089,0.19790435,0.10180567,0.1558948,0.1503402,-0.16296753,1.9395422
2023-11-29,0.29810548,0.066550635,0.11715014,0.1606197,0.27728224,0.078115866,0.17246778,0.1973379,0.10172503,0.15629505,0.15029831,-0.1629715,1.9389197
2023-11-30,0.2988656,0.06670034,0.117114335,0.16035068,0.2771512,0.07796587,0.17278348,0.19823673,0.10197624,0.15551439,0.15040615,-0.16296563,1.9400306
2023-12-01,0.2966082,0.06630263,0.117286965,0.16133767,0.2773646,0.0785779,0.17181955,0.19525728,0.10157615,0.15769424,0.15018529,-0.16300836,1.9370188
2023-12-04,0.29724765,0.066389814,0.117041275,0.16066307,0.27766004,0.078031935,0.17208843,0.19672522,0.10102841,0.15740371,0.15001522,-0.16291149,1.9372064
2023-12-05,0.29388243,0.06578542,0.11738767,0.16231915,0.2777036,0.07916061,0.17065263,0.1919575,0.100787945,0.1603871,0.14983818,-0.16297844,1.9328408
2023-12-06,0.2966141,0.066308685,0.11718139,0.16116104,0.27752042,0.078400776,0.17180462,0.19553635,0.101295516,0.15784484,0.15007198,-0.16296825,1.936708
2023-12-07,0.29844755,0.066645965,0.116973445,0.16021091,0.27753022,0.077756286,0.17257436,0.19818914,0.10139641,0.1562382,0.15015274,-0.16291273,1.9390281
2023-12-08,0.29944247,0.06681947,0.11674489,0.15947816,0.27769172,0.0772184,0.17297854,0.1999641,0.10112893,0.15550306,0.15008566,-0.16284086,1.9398962
2023-12-11,0.2919832,0.065448515,0.117284045,0.16273049,0.27817214,0.07930304,0.16979736,0.19008228,0.09983915,0.16248423,0.14942177,-0.16291721,1.9294636
2023-12-12,0.2853692,0.06419745,0.117411,0.16516319,0.2783936,0.08096754,0.16690351,0.18192124,0.09826285,0.16841157,0.14874798,-0.16283661,1.9185858
2023-12-13,0.2849264,0.06410962,0.11745709,0.16542402,0.27825755,0.08118658,0.16670528,0.1812118,0.09834025,0.16866615,0.14877944,-0.16285205,1.9179162
2023-12-14,0.288823,0.0648102,0.11725584,0.16372728,0.2784138,0.079919085,0.16842844,0.18647023,0.09874707,0.1654583,0.1489971,-0.16285391,1.9239043
2023-12-15,0.28712308,0.06454554,0.11745104,0.1647252,0.27809915,0.0807107,0.16765231,0.18376602,0.09903072,0.16664486,0.14905481,-0.16292956,1.9217329
2023-12-18,0.29298696,0.06573567,0.11747147,0.1629767,0.27743682,0.0796372,0.17016274,0.19032608,0.101206794,0.1609794,0.1498953,-0.1630752,1.9318904
2023-12-19,0.30064327,0.06716472,0.117054194,0.15994155,0.276667,0.077775925,0.17343372,0.19998354,0.10301791,0.15356803,0.15073904,-0.16302158,1.9430106
2023-12-20,0.30099684,0.067232296,0.117100894,0.15996012,0.2764333,0.077850856,0.17358287,0.20017391,0.10337746,0.15304404,0.15088542,-0.16304953,1.9436877
2023-12-21,0.30362794,0.067709595,0.11687033,0.15878996,0.2760815,0.07717885,0.17467742,0.20364396,0.103931874,0.15037851,0.15117916,-0.16299844,1.9470675
2023-12-22,0.2959626,0.06631692,0.11742659,0.16211686,0.27683753,0.079178266,0.17142916,0.19360074,0.102390885,0.15786332,0.15038283,-0.16313015,1.936636
2023-12-26,0.2958374,0.0662803,0.11742593,0.16209257,0.27695727,0.07914227,0.17138787,0.1935632,0.10223625,0.15806597,0.15033035,-0.1631257,1.9364452
2023-12-27,0.29468548,0.06606544,0.11749494,0.16259296,0.27697635,0.07947756,0.17088714,0.192029,0.10206049,0.1590917,0.15024346,-0.16313359,1.9347382
2023-12-28,0.2983958,0.06673642,0.11715895,0.16080531,0.27695465,0.07826469,0.17248064,0.1972188,0.10238446,0.15581904,0.1504531,-0.16305387,1.9397258
2023-12-29,0.2979347,0.06667792,0.11733581,0.1613003,0.27673006,0.07866804,0.172287,0.1961454,0.10279387,0.15601923,0.15057865,-0.16311355,1.9395846
2024-01-02,0.30124766,0.06728697,0.117109284,0.15990925,0.27636498,0.07783766,0.17368802,0.20041399,0.10352847,0.1527597,0.15094195,-0.16305768,1.9441456
2024-01-03,0.30798703,0.06859645,0.116984844,0.15814713,0.27398878,0.07735695,0.17644082,0.20727316,0.10714232,0.14458749,0.15247485,-0.1630549,1.9540348
2024-01-04,0.3112654,0.0691898,0.11659676,0.15662462,0.2732885,0.07658204,0.17774244,0.21158797,0.10795542,0.14097655,0.15290639,-0.162885,1.957601
2024-01-05,0.31187493,0.06929208,0.116326764,0.15588473,0.27361402,0.07601587,0.1779695,0.21309297,0.10738342,0.14071734,0.15272571,-0.16276927,1.9576665
2024-01-08,0.30544358,0.068158865,0.11706044,0.15899459,0.2747351,0.077659324,0.17537262,0.20441951,0.10604343,0.14759316,0.1519507,-0.16310537,1.9505367
2024-01-09,0.30577022,0.06816371,0.11656065,0.15778801,0.2757274,0.07658106,0.17548403,0.20650841,0.104407944,0.14818875,0.15138158,-0.16292734,1.9494891
2024-01-10,0.30628955,0.068251446,0.116531834,0.1575641,0.27563894,0.076472044,0.1757038,0.20716919,0.10455002,0.1476331,0.1514595,-0.16290966,1.950173
2024-01-11,0.30579925,0.06812017,0.11641322,0.157382,0.27608582,0.07623349,0.17550723,0.20715898,0.103796035,0.14845279,0.15119156,-0.16286588,1.9490064
2024-01-12,0.3056924,0.06807825,0.11637117,0.15730561,0.27619642,0.07615416,0.17546906,0.20721546,0.103569545,0.14864129,0.15112168,-0.16284811,1.9486631
2024-01-16,0.3076063,0.06841601,0.11619015,0.15642989,0.27584064,0.07570504,0.17624794,0.20972514,0.10403817,0.14657769,0.1513809,-0.16276601,1.9509238
2024-01-17,0.30904388,0.068648525,0.11594288,0.15551943,0.2757607,0.07516867,0.17682706,0.21198682,0.10403196,0.14516655,0.15146016,-0.16264865,1.9522053
2024-01-18,0.30864614,0.06857677,0.11602639,0.155795,0.2757567,0.07533911,0.17667143,0.21132874,0.10406689,0.14553192,0.15145683,-0.16269279,1.9518886
2024-01-19,0.3080069,0.06843884,0.11594574,0.15579495,0.27609575,0.07523356,0.17640355,0.21094343,0.103456445,0.1464121,0.15122251,-0.16266698,1.9506209
2024-01-22,0.3053316,0.067951255,0.11621155,0.15699144,0.27665251,0.07583575,0.17533182,0.20749122,0.102739125,0.14933908,0.15085034,-0.16278306,1.9475086
2024-01-23,0.30630434,0.06811502,0.11616893,0.15663093,0.27639568,0.07568566,0.17574006,0.2086374,0.10309596,0.14822182,0.15103202,-0.16275975,1.9487877
2024-01-24,0.2894476,0.065023966,0.11738424,0.16393247,0.27795073,0.08015034,0.1686231,0.18655297,0.09972363,0.1645279,0.14931238,-0.1630106,1.92564
2024-01-25,0.27772075,0.06273344,0.11708385,0.16720635,0.27896518,0.082291424,0.16343254,0.17357743,0.09550527,0.17551243,0.14764556,-0.16253057,1.9042048
2024-01-26,0.216627,0.050529387,0.11440623,0.1748741,0.27946055,0.08984558,0.13133144,0.11375621,0.07991645,0.2228379,0.14240426,-0.16155374,1.777543
2024-01-29,0.068995,0.018737495,0.09451985,0.15713698,0.26171386,0.10197651,0.02832948,0.0031903833,0.045863505,0.30624568,0.15422961,-0.16910091,1.4100393
2024-01-30,0.12855503,0.037456274,0.09619385,0.17224127,0.2758578,0.09564624,0.07432449,0.04630874,0.056933455,0.28225243,0.135001,-0.16216737,1.562938
2024-01-31,0.06393032,0.013402872,0.10055055,0.15225747,0.26187292,0.1055385,0.02550829,-0.0026001781,0.04892721,0.3134973,0.16504888,-0.17381984,1.4269543
2024-02-01,0.24882899,0.055414267,0.1188959,0.17134029,0.27737996,0.08735823,0.14830987,0.14141518,0.09155457,0.19579114,0.14769116,-0.16172017,1.8456995
2024-02-02,0.2510872,0.056758486,0.117307186,0.17243028,0.27762246,0.087449245,0.15004463,0.1436909,0.09017527,0.19542252,0.14640555,-0.16131136,1.8497052
2024-02-05,0.3273977,0.07239965,0.11096947,0.14393489,0.27074745,0.070947975,0.18299146,0.24158883,0.105013035,0.12303794,0.15344703,-0.16026524,1.9627407
2024-02-06,0.32670358,0.07230595,0.111267686,0.14447127,0.27125654,0.07106454,0.1827819,0.24041949,0.10490672,0.12423294,0.15329328,-0.16036952,1.9630733
2024-02-07,0.3262344,0.07224232,0.111247286,0.14455554,0.27161327,0.07104311,0.18258367,0.24012688,0.10440215,0.12501885,0.15310396,-0.1603516,1.9625231
2024-02-08,0.3259875,0.072277136,0.111205176,0.14458907,0.2719269,0.071017064,0.18243752,0.2400462,0.10409993,0.12555449,0.15295354,-0.16033757,1.962432
2024-02-09,0.33034667,0.07156515,0.11274512,0.14256129,0.2699113,0.06930449,0.18308292,0.24365294,0.107372954,0.121833935,0.15706477,-0.15848541,1.967927
2024-02-12,0.32742,0.072318055,0.11110608,0.14369936,0.27122623,0.07061284,0.18277894,0.2419435,0.1046087,0.12381529,0.15365651,-0.15992308,1.9631084
2024-02-13,0.3293531,0.07190704,0.112167865,0.14303471,0.27046686,0.069833785,0.18305792,0.24305812,0.10640915,0.12250215,0.15574415,-0.15907918,1.966614
2024-02-14,0.33062476,0.071550295,0.112834856,0.14251372,0.26968664,0.069295034,0.1831756,0.24376638,0.10772095,0.12142429,0.15729001,-0.15844953,1.9683322
2024-02-15,0.32875592,0.072152555,0.11166564,0.14335825,0.27049124,0.07023068,0.18307035,0.24261265,0.105977245,0.12253294,0.1548749,-0.15952073,1.9652431
2024-02-16,0.33244556,0.07048211,0.11391507,0.14122386,0.26777044,0.068055004,0.18285686,0.2447847,0.109787695,0.119792335,0.16056997,-0.15673715,1.9684207
2024-02-20,0.33315033,0.068998136,0.11453004,0.13999009,0.26512098,0.06720358,0.18215938,0.2450606,0.11113449,0.118197605,0.16374676,-0.15508044,1.9643724
2024-02-21,0.33277112,0.070179895,0.11408323,0.14089145,0.26712438,0.06776178,0.18264565,0.24493939,0.11028455,0.11939204,0.16144344,-0.15627287,1.9677898
2024-02-22,0.27955493,0.29897246,0.16590483,0.061130043,0.3381163,0.03287989,0.39583734,-0.007403977,0.37279072,0.58637404,0.09283626,-0.48575348,3.1175542
2024-02-23,0.33532566,0.07366328,0.10654226,0.14351448,0.24810755,0.073174834,0.18034206,0.24079162,0.12520202,0.09833107,0.16321717,-0.15944627,1.9476584
2024-02-26,0.3299356,0.07312051,0.11093843,0.14548339,0.26522848,0.07185582,0.18350835,0.2387486,0.11263944,0.116255626,0.15535966,-0.16111864,1.9641925
2024-02-27,0.32915872,0.06491138,0.11096233,0.13742888,0.24426028,0.07200767,0.17750089,0.23941092,0.1214279,0.09767865,0.17037293,-0.15711561,1.9222361
2024-02-28,0.33565202,0.071548484,0.11203803,0.14207232,0.25976372,0.07024839,0.18444544,0.24425147,0.116964564,0.108044535,0.16136852,-0.15841785,1.9648153
2024-02-29,0.3035732,0.06824144,0.11769591,0.16159382,0.2688441,0.080662325,0.1727476,0.19693843,0.11392433,0.14347827,0.15453774,-0.16380623,1.9460435
2024-03-01,0.32889518,0.07209048,0.11183609,0.14852908,0.25669956,0.07657513,0.18236256,0.23180988,0.120762564,0.108107254,0.1592065,-0.16174786,1.9586221
2024-03-04,0.07351774,0.009973191,0.09641363,0.1394802,0.274575,0.11412952,0.043187313,-0.0027510375,0.07367563,0.33481076,0.17031774,-0.19979617,1.532628
2024-03-05,0.27189797,0.060517736,0.12011294,0.16712755,0.27403027,0.08421002,0.15796591,0.16348481,0.103647575,0.1734906,0.15160964,-0.16348624,1.8915814
2024-03-06,0.3338428,0.07095828,0.1108149,0.1439284,0.25287762,0.07533856,0.18447344,0.24080181,0.12011355,0.09968108,0.16188818,-0.15999909,1.9547179
2024-03-07,0.3192994,0.0620863,0.11029045,0.13382187,0.24333552,0.07373173,0.17345671,0.23465335,0.11795545,0.09633115,0.16662021,-0.15914644,1.8907286
2024-03-08,0.3305447,0.06914439,0.11069442,0.14135353,0.2506241,0.074987374,0.18179859,0.23935723,0.12033172,0.0981532,0.16268,-0.15991525,1.9395846
2024-03-11,0.33028555,0.07207822,0.112054154,0.14573465,0.2641576,0.073013,0.1846332,0.23865679,0.11290128,0.11415084,0.15646654,-0.16100746,1.9651394
2024-03-12,0.32399023,0.07129044,0.11473028,0.15131699,0.26682642,0.07536204,0.18254964,0.22692841,0.11360723,0.12302683,0.15589832,-0.16214429,1.967671
2024-03-13,0.32110417,0.07089649,0.11509524,0.1520997,0.2694341,0.07495855,0.18148571,0.22419253,0.111326545,0.12827498,0.15473159,-0.16226996,1.9658697
2024-03-14,0.32239142,0.07103724,0.1145698,0.15073253,0.26945543,0.074151285,0.1819716,0.2270013,0.11062961,0.1270197,0.15463819,-0.16204283,1.9656409
2024-03-15,0.32839632,0.07179714,0.11329612,0.14806086,0.26461947,0.07425777,0.184117,0.23418637,0.114015736,0.116479635,0.15664348,-0.16150211,1.9673721
2024-03-18,0.32901514,0.071919024,0.11213018,0.14562806,0.26610214,0.07228341,0.18418011,0.23817228,0.11105129,0.117250115,0.15560524,-0.16100936,1.9643462
2024-03-19,0.3265326,0.07168448,0.113623336,0.14883678,0.26646328,0.07397738,0.18337464,0.23206283,0.11278515,0.12021185,0.15583007,-0.16168039,1.9670626
2024-03-20,0.3262545,0.07163679,0.11374797,0.14915746,0.26642156,0.07416625,0.18327932,0.23143436,0.112945944,0.120458715,0.15586832,-0.16175228,1.9671233
2024-03-21,0.32512367,0.07146826,0.11362241,0.14875296,0.26824152,0.07332794,0.18286508,0.23148161,0.1108661,0.12325035,0.15498488,-0.16169927,1.9656839
2024-03-22,0.322053,0.07103293,0.11467272,0.15111527,0.26940867,0.074360766,0.18180232,0.2262389,0.11088173,0.1273379,0.1546664,-0.16214606,1.9657167
2024-03-25,0.3246146,0.07140793,0.11429913,0.15029776,0.26730376,0.07456636,0.18273099,0.22885618,0.11269567,0.12288794,0.15559657,-0.16200362,1.9672607
2024-03-26,0.3224107,0.071076274,0.11500256,0.15193126,0.26806813,0.07529935,0.18196248,0.22516155,0.11265885,0.12573436,0.1553704,-0.16227931,1.9669552
2024-03-27,0.31996122,0.07069444,0.11539385,0.15286422,0.26971734,0.075328596,0.18106349,0.22238609,0.111271024,0.12961717,0.15464517,-0.16242166,1.9653645
2024-03-28,0.31165266,0.069286615,0.11694457,0.15775943,0.27136844,0.07783483,0.17784673,0.21001223,0.11035001,0.13888252,0.15382543,-0.16308363,1.958847
2024-04-01,0.3110518,0.06908216,0.1175389,0.15963575,0.26877996,0.07992442,0.17757982,0.2066186,0.11335846,0.1368242,0.15508744,-0.16337334,1.9588549
2024-04-02,0.31325328,0.06923652,0.11751793,0.15853794,0.26734108,0.07975053,0.17831977,0.20910901,0.1148762,0.13316876,0.15594512,-0.16324484,1.960301
2024-04-03,0.31392696,0.06952563,0.11720884,0.15833995,0.26787934,0.07939273,0.1787526,0.21030653,0.11420131,0.13332815,0.15558158,-0.16318612,1.9616299
2024-04-04,0.27894872,0.06168384,0.12043117,0.16643956,0.2741059,0.083688825,0.16234663,0.17095882,0.10450725,0.16785547,0.15210482,-0.16351746,1.9065886
2024-04-05,0.30606738,0.06815582,0.11797871,0.16143486,0.27051935,0.080567725,0.17561321,0.20086077,0.1112088,0.14295986,0.15411125,-0.1635428,1.9530206
2024-04-08,0.31426674,0.06954606,0.117199495,0.15833554,0.2670634,0.07964177,0.17877601,0.21034153,0.11501809,0.13216302,0.15595761,-0.16321504,1.9615244
2024-04-09,0.31475955,0.06977496,0.11682892,0.15711297,0.26923808,0.07812421,0.17909022,0.21276791,0.11269557,0.13398628,0.15492226,-0.162983,1.9622838
2024-04-10,0.31330788,0.069520846,0.11666402,0.15655327,0.27157032,0.0770532,0.1785656,0.21287763,0.10999144,0.13752009,0.15380776,-0.16291091,1.960343
2024-04-11,0.31772375,0.07025508,0.11647092,0.15563552,0.26841742,0.077540874,0.18028085,0.21677233,0.11352575,0.13038154,0.15542078,-0.16283569,1.9652605
2024-04-12,0.3171528,0.07019522,0.11627251,0.15520619,0.2696608,0.07681595,0.18004894,0.2171573,0.111993745,0.13217066,0.15476489,-0.16274866,1.9641877
